#GENE	STR-M-CRE1
Gm45772	0
Gm45774	0
Gm45776	0
Gm45777	0
Gm45778	0
Gm45779	0
Gm45780	0
Gm45781	0
Gm45782	0
Gm45783	0
Gm45784	0
Gm45785	0
Gm45786	5
Gm45788	0
Gm45789	0
Gm45790	10
Gm45791	2
Gm45792	0
Gm45793	0
Gm45795	1
Gm45796	0
Gm45797	0
Gm45798	0
Gm45799	6
Gm45804	0
Gm45805	0
Gm45807	4
Gm45808	0
Gm45809	0
Gm45812	0
Gm45814	0
Gm45815	0
Gm45817	0
Gm45819	0
Gm45820	0
Gm45821	0
Gm45822	0
Gm45823	0
Gm45824	0
Gm45826	0
Gm45827	0
Gm45828	0
Gm45829	0
Gm45830	0
Gm45832	0
Gm45833	8
Gm45834	0
Gm45837	0
Gm45838	2
Gm45839	0
Gm45841	0
Gm45842	0
Gm45843	0
Gm45844	61
Gm45845	0
Gm45846	8
Gm45847	113
Gm45848	0
Gm4585	0
Gm45850	0
Gm45853	0
Gm45854	5
Gm45855	5
Gm45856	0
Gm45857	0
Gm45859	0
Gm45860	0
Gm45861	2
Gm45864	0
Gm45865	5
Gm45866	8
Gm45867	6
Gm45868	0
Gm45869	11
Gm4587	1
Gm45870	0
Gm45871	131
Gm45872	0
Gm45873	1
Gm45874	0
Gm45875	0
Gm45876	0
Gm45877	0
Gm45878	0
Gm45879	0
Gm45880	0
Gm45883	0
Gm45885	4
Gm45886	0
Gm45887	0
Gm45888	0
Gm45889	0
Gm45890	3
Gm45892	0
Gm45893	0
Gm45894	3
Gm45895	0
Gm45897	0
Gm45899	0
Gm45900	0
Gm45901	0
Gm45902	149
Gm45903	2
Gm45904	12
Gm45907	0
Gm45908	0
Gm45909	0
Gm45910	0
Gm45911	0
Gm45912	0
Gm45924	0
Gm45925	20
Gm45926	0
Gm45928	0
Gm45930	0
Gm45934	0
Gm45941	0
Gm45949	5
Gm4596	1
Gm45965	0
Gm4598	7
Gm4599	0
Gm4600	1
Gm4601	0
Gm4602	0
Gm4605	0
Gm4606	0
Gm4607	0
Gm4609	4
Gm4610	0
Gm46102	0
Gm46103	0
Gm46123	2
Gm46124	0
Gm4613	1
Gm46136	6
Gm46138	0
Gm46142	0
Gm46146	0
Gm4617	52
Gm46188	0
Gm46189	2
Gm46190	0
Gm46191	0
Gm46192	0
Gm46193	0
Gm46194	2
Gm46197	0
Gm46199	0
Gm46203	1
Gm46204	0
Gm46209	0
Gm46210	3
Gm46212	5
Gm46218	9
Gm46223	0
Gm46224	3
Gm46231	3
Gm46233	0
Gm46234	0
Gm4631	0
Gm46311	0
Gm46312	0
Gm46313	0
Gm46317	0
Gm4632	8
Gm46323	0
Gm46327	0
Gm46328	0
Gm46329	0
Gm46332	8
Gm46336	0
Gm46338	0
Gm46339	1
Gm46342	0
Gm46344	0
Gm46348	0
Gm46349	0
Gm46350	0
Gm46355	0
Gm46364	0
Gm46367	0
Gm46369	0
Gm46376	32
Gm46378	18
Gm46379	0
Gm46387	0
Gm46388	0
Gm46389	0
Gm46391	0
Gm46392	0
Gm46396	0
Gm4640	0
Gm46400	0
Gm46401	1
Gm46404	19
Gm46409	11
Gm46411	0
Gm46415	0
Gm46416	4
Gm46419	0
Gm46424	0
Gm46426	0
Gm46427	0
Gm46430	236
Gm46432	0
Gm46436	0
Gm4644	0
Gm46440	0
Gm46443	0
Gm46447	8
Gm46448	0
Gm46453	0
Gm46455	0
Gm46474	0
Gm46475	0
Gm46476	0
Gm46477	0
Gm46495	0
Gm46496	0
Gm46497	0
Gm46498	0
Gm46499	0
Gm46501	0
Gm46506	0
Gm46507	0
Gm4651	0
Gm46515	0
Gm46516	0
Gm46519	0
Gm46522	2
Gm46524	0
Gm46525	0
Gm46526	4
Gm4654	11
Gm46540	4
Gm46541	0
Gm46542	0
Gm46544	0
Gm46545	0
Gm46546	1
Gm46555	0
Gm46559	0
Gm46560	4
Gm46562	1
Gm46563	7
Gm46565	0
Gm4657	3
Gm46573	0
Gm46574	0
Gm46575	0
Gm46576	0
Gm46577	0
Gm46578	3
Gm46587	0
Gm46593	0
Gm4660	11
Gm46603	18
Gm46606	0
Gm46610	0
Gm46611	0
Gm46614	0
Gm46615	0
Gm46618	1
Gm46620	84
Gm46629	0
Gm46633	17
Gm46637	8
Gm46641	0
Gm46644	1
Gm46649	0
Gm4665	0
Gm46652	2
Gm46658	9
Gm4668	0
Gm4673	28
Gm4675	21
Gm4681	23
Gm4691	5
Gm46992	0
Gm46993	0
Gm46994	0
Gm46995	1
Gm46996	0
Gm46997	0
Gm46998	0
Gm46999	0
Gm47000	0
Gm47001	0
Gm47002	0
Gm47003	0
Gm47004	0
Gm47005	0
Gm47006	0
Gm47007	0
Gm47008	0
Gm47009	0
Gm4701	0
Gm47010	0
Gm47011	0
Gm47012	0
Gm47013	0
Gm47014	0
Gm47015	0
Gm47016	0
Gm47017	6
Gm47018	0
Gm47019	0
Gm47020	7
Gm47021	0
Gm47022	0
Gm47023	5
Gm47024	0
Gm47025	0
Gm47026	0
Gm47027	1
Gm47028	0
Gm47029	0
Gm47030	0
Gm47031	0
Gm47032	0
Gm47033	120
Gm47034	0
Gm47035	0
Gm47036	0
Gm47037	0
Gm47038	0
Gm47039	0
Gm47040	0
Gm47041	0
Gm47042	0
Gm47043	1
Gm47044	0
Gm47045	0
Gm47046	0
Gm47047	0
Gm47048	0
Gm47049	0
Gm4705	1
Gm47050	0
Gm47051	0
Gm47052	0
Gm47053	0
Gm47054	0
Gm47055	0
Gm47056	0
Gm47057	0
Gm47058	0
Gm47059	0
Gm47060	0
Gm47061	1
Gm47062	0
Gm47063	0
Gm47064	0
Gm47065	0
Gm47066	0
Gm47067	0
Gm47068	0
Gm47069	0
Gm4707	10
Gm47070	0
Gm47071	0
Gm47072	0
Gm47073	0
Gm47074	0
Gm47075	0
Gm47076	0
Gm47077	0
Gm47078	0
Gm47079	42
Gm4708	9
Gm47080	0
Gm47081	0
Gm47082	0
Gm47083	0
Gm47084	0
Gm47085	0
Gm47086	0
Gm47087	0
Gm47088	0
Gm47089	0
Gm47090	0
Gm47091	0
Gm47092	0
Gm47093	8
Gm47094	0
Gm47095	0
Gm47096	14
Gm47097	1
Gm47098	0
Gm47099	0
Gm4710	0
Gm47100	0
Gm47101	0
Gm47102	0
Gm47103	0
Gm47104	0
Gm47105	0
Gm47106	0
Gm47107	0
Gm47108	10
Gm47109	0
Gm4711	0
Gm47110	0
Gm47111	0
Gm47112	3
Gm47113	12
Gm47114	0
Gm47115	0
Gm47116	0
Gm47117	0
Gm47118	0
Gm47119	0
Gm47120	0
Gm47121	0
Gm47122	2
Gm47123	0
Gm47124	0
Gm47125	0
Gm47126	0
Gm47127	0
Gm47128	4
Gm47129	18
Gm47130	0
Gm47131	12
Gm47132	0
Gm47133	3
Gm47134	0
Gm47135	39
Gm47136	0
Gm47137	0
Gm47138	0
Gm47139	0
Gm4714	0
Gm47140	7
Gm47141	0
Gm47142	0
Gm47143	1
Gm47144	0
Gm47145	0
Gm47146	0
Gm47147	0
Gm47148	0
Gm47149	0
Gm47150	0
Gm47151	0
Gm47152	0
Gm47153	0
Gm47154	0
Gm47155	1217
Gm47156	0
Gm47157	3
Gm47158	0
Gm47159	0
Gm47160	0
Gm47161	0
Gm47162	0
Gm47163	508
Gm47164	0
Gm47165	0
Gm47166	0
Gm47167	0
Gm47168	0
Gm47169	0
Gm47170	0
Gm47171	0
Gm47172	0
Gm47173	0
Gm47174	0
Gm47175	7
Gm47176	0
Gm47177	0
Gm47178	0
Gm47179	5
Gm47180	0
Gm47181	0
Gm47182	0
Gm47183	0
Gm47184	0
Gm47185	0
Gm47186	0
Gm47187	0
Gm47188	0
Gm47189	0
Gm4719	0
Gm47190	0
Gm47191	0
Gm47192	0
Gm47193	0
Gm47194	0
Gm47195	0
Gm47196	0
Gm47197	0
Gm47198	0
Gm47199	0
Gm47200	0
Gm47201	5
Gm47202	6
Gm47203	0
Gm47204	284
Gm47205	0
Gm47206	0
Gm47207	0
Gm47208	0
Gm47209	0
Gm47210	3
Gm47211	0
Gm47212	5
Gm47213	0
Gm47214	3
Gm47215	0
Gm47216	0
Gm47217	0
Gm47218	0
Gm47219	0
Gm47220	1
Gm47221	0
Gm47222	0
Gm47223	0
Gm47224	0
Gm47225	0
Gm47226	0
Gm47227	0
Gm47228	0
Gm47229	0
Gm47230	0
Gm47231	0
Gm47232	9
Gm47233	0
Gm47234	0
Gm47235	0
Gm47236	1
Gm47237	0
Gm47238	0
Gm47239	0
Gm4724	2
Gm47240	1
Gm47241	0
Gm47242	0
Gm47243	0
Gm47244	0
Gm47245	0
Gm47246	2
Gm47247	0
Gm47248	0
Gm47249	0
Gm4725	0
Gm47250	0
Gm47251	0
Gm47252	0
Gm47253	0
Gm47254	4
Gm47255	0
Gm47256	0
Gm47257	0
Gm47258	0
Gm47259	0
Gm4726	0
Gm47260	47
Gm47261	0
Gm47262	14
Gm47263	0
Gm47264	0
Gm47265	0
Gm47266	0
Gm47267	0
Gm47268	0
Gm47269	0
Gm47270	32
Gm47271	0
Gm47272	0
Gm47273	0
Gm47274	0
Gm47275	0
Gm47276	0
Gm47277	0
Gm47278	0
Gm47279	0
Gm47280	0
Gm47281	0
Gm47282	0
Gm47283	16
Gm47284	0
Gm47285	0
Gm47286	3
Gm47287	0
Gm47288	0
Gm47289	0
Gm47290	0
Gm47291	0
Gm47292	0
Gm47293	0
Gm47294	0
Gm47295	0
Gm47296	0
Gm47297	0
Gm47298	0
Gm47299	0
Gm47300	0
Gm47301	0
Gm47302	0
Gm47303	0
Gm47304	0
Gm47305	0
Gm47306	0
Gm47307	0
Gm47308	0
Gm47309	0
Gm47310	0
Gm47311	0
Gm47312	0
Gm47313	0
Gm47314	0
Gm47315	0
Gm47316	0
Gm47317	0
Gm47318	0
Gm47319	0
Gm4732	0
Gm47320	0
Gm47321	0
Gm47322	1
Gm47323	0
Gm47324	0
Gm47325	0
Gm47326	0
Gm47327	0
Gm47328	0
Gm47329	0
Gm47330	0
Gm47331	0
Gm47332	0
Gm47333	0
Gm47334	0
Gm47335	0
Gm47336	0
Gm47337	0
Gm47338	0
Gm47339	0
Gm4734	3
Gm47340	0
Gm47341	0
Gm47342	6
Gm47343	0
Gm47344	0
Gm47345	0
Gm47346	0
Gm47347	0
Gm47348	0
Gm47349	0
Gm4735	15
Gm47350	1
Gm47351	0
Gm47352	0
Gm47353	0
Gm47354	0
Gm47355	0
Gm47356	0
Gm47357	0
Gm47358	0
Gm47359	5
Gm4736	0
Gm47360	0
Gm47361	0
Gm47362	0
Gm47363	0
Gm47364	0
Gm47365	0
Gm47366	0
Gm47367	0
Gm47368	0
Gm47369	0
Gm4737	3
Gm47370	0
Gm47371	0
Gm47372	0
Gm47373	2
Gm47374	0
Gm47375	0
Gm47376	0
Gm47377	0
Gm47378	0
Gm47379	0
Gm47380	0
Gm47381	0
Gm47382	0
Gm47383	0
Gm47384	0
Gm47385	0
Gm47386	0
Gm47387	0
Gm47388	0
Gm47389	0
Gm4739	1
Gm47390	0
Gm47391	0
Gm47392	0
Gm47393	0
Gm47394	0
Gm47395	0
Gm47396	0
Gm47397	0
Gm47398	0
Gm47399	0
Gm4740	3
Gm47400	5
Gm47401	0
Gm47402	0
Gm47403	0
Gm47404	0
Gm47405	0
Gm47406	0
Gm47407	0
Gm47408	0
Gm47409	0
Gm47410	0
Gm47411	0
Gm47412	0
Gm47413	0
Gm47414	10
Gm47415	2
Gm47416	0
Gm47417	0
Gm47418	0
Gm47419	0
Gm4742	1
Gm47420	0
Gm47421	0
Gm47422	0
Gm47423	0
Gm47424	0
Gm47425	0
Gm47426	0
Gm47427	0
Gm47428	0
Gm47429	0
Gm47430	0
Gm47431	0
Gm47432	0
Gm47433	0
Gm47434	0
Gm47435	0
Gm47436	0
Gm47437	0
Gm47438	0
Gm47439	5
Gm4744	0
Gm47440	0
Gm47441	7
Gm47442	0
Gm47443	0
Gm47444	0
Gm47445	0
Gm47446	28
Gm47447	0
Gm47448	0
Gm47449	0
Gm47450	0
Gm47451	0
Gm47452	0
Gm47453	0
Gm47454	0
Gm47455	0
Gm47456	0
Gm47457	0
Gm47458	0
Gm47459	0
Gm4746	0
Gm47460	0
Gm47461	0
Gm47462	0
Gm47463	0
Gm47464	0
Gm47465	0
Gm47466	0
Gm47467	9
Gm47468	0
Gm47469	90
Gm47470	0
Gm47471	0
Gm47472	0
Gm47473	0
Gm47474	0
Gm47475	0
Gm47476	0
Gm47477	0
Gm47478	0
Gm47479	0
Gm47480	0
Gm47481	0
Gm47482	0
Gm47483	0
Gm47484	56
Gm47485	0
Gm47486	0
Gm47487	0
Gm47488	0
Gm47489	0
Gm47490	0
Gm47491	0
Gm47492	0
Gm47493	0
Gm47494	0
Gm47495	0
Gm47496	0
Gm47497	0
Gm47498	0
Gm47499	3
Gm4750	0
Gm47500	0
Gm47501	0
Gm47502	0
Gm47503	0
Gm47504	0
Gm47505	0
Gm47506	0
Gm47507	0
Gm47508	4
Gm47509	0
Gm4751	0
Gm47510	0
Gm47511	0
Gm47512	24
Gm47513	1
Gm47514	0
Gm47515	6
Gm47516	0
Gm47517	0
Gm47518	0
Gm47519	0
Gm47520	0
Gm47521	0
Gm47522	0
Gm47523	0
Gm47524	0
Gm47525	0
Gm47526	0
Gm47527	0
Gm47528	0
Gm47529	0
Gm4753	0
Gm47530	0
Gm47531	0
Gm47532	0
Gm47533	0
Gm47534	0
Gm47535	3
Gm47536	0
Gm47537	0
Gm47538	0
Gm47539	0
Gm4754	28
Gm47540	0
Gm47541	0
Gm47542	0
Gm47543	0
Gm47544	0
Gm47545	0
Gm47546	0
Gm47547	0
Gm47548	0
Gm47549	0
Gm4755	0
Gm47550	0
Gm47551	0
Gm47552	0
Gm47553	0
Gm47554	0
Gm47555	0
Gm47556	0
Gm47557	0
Gm47558	1
Gm47559	0
Gm4756	0
Gm47560	0
Gm47561	0
Gm47562	0
Gm47563	0
Gm47564	0
Gm47565	0
Gm47566	0
Gm47567	0
Gm47568	0
Gm47569	0
Gm4757	0
Gm47570	0
Gm47571	0
Gm47572	24
Gm47573	13
Gm47574	0
Gm47575	0
Gm47576	0
Gm47577	0
Gm47578	0
Gm47579	0
Gm47580	6
Gm47581	0
Gm47582	0
Gm47583	0
Gm47584	0
Gm47585	0
Gm47586	0
Gm47587	0
Gm47588	3
Gm47589	0
Gm4759	0
Gm47590	0
Gm47591	10
Gm47592	1
Gm47593	0
Gm47594	1
Gm47595	4
Gm47596	0
Gm47597	0
Gm47598	0
Gm47599	2
Gm4760	1
Gm47600	0
Gm47601	0
Gm47602	0
Gm47603	0
Gm47604	0
Gm47605	0
Gm47606	0
Gm47607	0
Gm47608	0
Gm47609	0
Gm4761	0
Gm47610	0
Gm47611	0
Gm47612	0
Gm47613	0
Gm47614	0
Gm47615	0
Gm47616	0
Gm47617	0
Gm47618	0
Gm47619	0
Gm47620	2
Gm47621	9
Gm47622	0
Gm47623	0
Gm47624	0
Gm47625	0
Gm47626	0
Gm47627	0
Gm47628	0
Gm47629	0
Gm47630	0
Gm47631	0
Gm47632	0
Gm47633	0
Gm47634	0
Gm47635	0
Gm47636	0
Gm47637	0
Gm47638	0
Gm47639	9
Gm4764	0
Gm47640	0
Gm47641	0
Gm47642	0
Gm47643	2
Gm47644	3
Gm47645	0
Gm47646	0
Gm47647	4
Gm47648	0
Gm47649	0
Gm47650	0
Gm47651	0
Gm47652	0
Gm47653	0
Gm47654	0
Gm47655	0
Gm47656	0
Gm47657	0
Gm47658	0
Gm47659	0
Gm4766	0
Gm47660	0
Gm47661	0
Gm47662	0
Gm47663	0
Gm47664	0
Gm47665	0
Gm47666	0
Gm47667	0
Gm47668	0
Gm47669	0
Gm4767	0
Gm47670	0
Gm47671	0
Gm47672	0
Gm47673	0
Gm47674	0
Gm47675	0
Gm47676	0
Gm47677	0
Gm47678	0
Gm47679	0
Gm4768	7
Gm47680	0
Gm47681	0
Gm47682	0
Gm47683	0
Gm47684	0
Gm47685	0
Gm47686	0
Gm47687	0
Gm47688	0
Gm47689	0
Gm47690	2
Gm47691	0
Gm47692	0
Gm47693	0
Gm47694	63
Gm47695	0
Gm47696	0
Gm47697	0
Gm47698	4
Gm47699	0
Gm47700	0
Gm47701	1
Gm47702	0
Gm47703	0
Gm47704	0
Gm47705	0
Gm47706	1
Gm47707	0
Gm47708	1
Gm47709	0
Gm47710	6
Gm47711	0
Gm47712	0
Gm47713	0
Gm47714	0
Gm47715	0
Gm47716	0
Gm47717	0
Gm47718	0
Gm47719	0
Gm4772	0
Gm47720	0
Gm47721	0
Gm47722	0
Gm47723	0
Gm47724	0
Gm47725	0
Gm47726	0
Gm47727	0
Gm47728	0
Gm47729	0
Gm4773	0
Gm47730	0
Gm47731	0
Gm47732	0
Gm47733	0
Gm47734	0
Gm47735	0
Gm47736	0
Gm47737	0
Gm47738	0
Gm47739	0
Gm4774	0
Gm47740	0
Gm47741	0
Gm47742	1
Gm47743	0
Gm47744	0
Gm47745	0
Gm47746	0
Gm47747	0
Gm47748	0
Gm47749	0
Gm4775	0
Gm47750	0
Gm47751	0
Gm47752	0
Gm47753	0
Gm47754	8
Gm47755	0
Gm47756	0
Gm47757	0
Gm47758	0
Gm47759	0
Gm47760	0
Gm47761	5
Gm47762	0
Gm47763	0
Gm47764	0
Gm47765	6
Gm47766	1
Gm47767	3
Gm47768	0
Gm47769	0
Gm4777	0
Gm47770	0
Gm47771	0
Gm47772	5
Gm47773	0
Gm47774	0
Gm47775	0
Gm47776	0
Gm47777	0
Gm47778	0
Gm47779	0
Gm47780	0
Gm47781	1
Gm47782	0
Gm47783	0
Gm47784	0
Gm47785	0
Gm47786	0
Gm47787	0
Gm47788	0
Gm47789	0
Gm4779	1
Gm47790	2
Gm47791	0
Gm47792	0
Gm47793	0
Gm47794	1
Gm47795	0
Gm47796	0
Gm47797	17
Gm47798	10
Gm47799	0
Gm4780	0
Gm47800	0
Gm47801	0
Gm47802	0
Gm47803	0
Gm47804	0
Gm47805	0
Gm47806	0
Gm47807	0
Gm47808	0
Gm47809	0
Gm4781	0
Gm47810	0
Gm47811	0
Gm47812	0
Gm47813	0
Gm47814	31
Gm47815	0
Gm47816	0
Gm47817	0
Gm47818	0
Gm47819	0
Gm4782	0
Gm47820	1
Gm47821	0
Gm47822	0
Gm47823	0
Gm47824	0
Gm47825	0
Gm47826	2
Gm47827	0
Gm47828	0
Gm47829	0
Gm47830	0
Gm47831	0
Gm47832	0
Gm47833	0
Gm47834	0
Gm47835	0
Gm47836	0
Gm47837	0
Gm47838	0
Gm47839	0
Gm4784	1
Gm47840	0
Gm47842	0
Gm47843	0
Gm47844	0
Gm47845	0
Gm47846	0
Gm47847	0
Gm47848	0
Gm47849	2
Gm4785	0
Gm47850	0
Gm47851	0
Gm47852	0
Gm47853	0
Gm47854	33
Gm47855	0
Gm47856	3
Gm47857	0
Gm47858	0
Gm47859	0
Gm4786	2
Gm47860	3
Gm47861	0
Gm47862	0
Gm47863	42
Gm47864	0
Gm47865	0
Gm47866	0
Gm47867	0
Gm47868	0
Gm47869	0
Gm4787	7
Gm47870	0
Gm47871	0
Gm47872	0
Gm47873	0
Gm47874	0
Gm47875	0
Gm47876	0
Gm47877	0
Gm47878	0
Gm47879	0
Gm4788	0
Gm47880	0
Gm47881	0
Gm47882	0
Gm47883	0
Gm47884	0
Gm47885	1
Gm47886	0
Gm47887	0
Gm47888	0
Gm47889	0
Gm4789	0
Gm47890	0
Gm47891	0
Gm47892	0
Gm47893	0
Gm47894	0
Gm47895	0
Gm47896	0
Gm47897	0
Gm47898	0
Gm47899	0
Gm47900	0
Gm47901	0
Gm47902	0
Gm47903	2
Gm47904	0
Gm47905	0
Gm47906	0
Gm47907	0
Gm47908	0
Gm47909	0
Gm4791	0
Gm47910	0
Gm47911	0
Gm47912	0
Gm47913	0
Gm47914	3
Gm47915	0
Gm47916	0
Gm47917	0
Gm47918	0
Gm47919	0
Gm4792	0
Gm47920	7
Gm47921	0
Gm47922	0
Gm47923	0
Gm47924	0
Gm47925	0
Gm47926	0
Gm47927	0
Gm47928	0
Gm47929	0
Gm4793	9
Gm47930	0
Gm47931	0
Gm47932	0
Gm47933	0
Gm47934	0
Gm47935	0
Gm47936	10
Gm47937	0
Gm47938	0
Gm47939	0
Gm47940	0
Gm47941	0
Gm47942	0
Gm47943	0
Gm47944	0
Gm47945	0
Gm47946	0
Gm47947	0
Gm47948	0
Gm47949	0
Gm4795	0
Gm47950	0
Gm47951	0
Gm47952	0
Gm47953	0
Gm47954	0
Gm47955	0
Gm47956	8
Gm47957	0
Gm47958	0
Gm47959	0
Gm4796	1
Gm47960	0
Gm47961	0
Gm47962	1
Gm47963	0
Gm47964	0
Gm47965	0
Gm47966	0
Gm47967	0
Gm47968	0
Gm47969	0
Gm4797	0
Gm47970	0
Gm47971	0
Gm47972	0
Gm47973	0
Gm47974	0
Gm47975	0
Gm47976	35
Gm47977	0
Gm47978	0
Gm47979	0
Gm4798	9
Gm47980	3
Gm47981	0
Gm47982	105
Gm47983	0
Gm47984	0
Gm47985	0
Gm47986	0
Gm47987	0
Gm47988	0
Gm47989	0
Gm4799	7
Gm47990	0
Gm47991	0
Gm47992	0
Gm47993	0
Gm47994	0
Gm47995	0
Gm47996	0
Gm47997	0
Gm47998	0
Gm47999	0
Gm4800	1
Gm48000	0
Gm48001	0
Gm48002	0
Gm48003	0
Gm48004	0
Gm48005	0
Gm48006	0
Gm48007	1
Gm48008	1
Gm48009	0
Gm48010	0
Gm48011	0
Gm48012	1
Gm48013	0
Gm48014	2
Gm48015	0
Gm48016	0
Gm48017	0
Gm48018	0
Gm48019	0
Gm4802	1
Gm48020	0
Gm48021	0
Gm48022	4
Gm48023	0
Gm48024	0
Gm48025	0
Gm48026	0
Gm48027	3
Gm48028	0
Gm48029	0
Gm4803	0
Gm48030	0
Gm48031	0
Gm48032	0
Gm48033	0
Gm48034	0
Gm48035	0
Gm48036	0
Gm48037	0
Gm48038	0
Gm48039	0
Gm4804	3
Gm48040	0
Gm48041	0
Gm48042	0
Gm48043	0
Gm48044	0
Gm48045	36
Gm48046	0
Gm48047	0
Gm48048	0
Gm48049	0
Gm48050	0
Gm48051	0
Gm48052	0
Gm48053	0
Gm48054	0
Gm48055	0
Gm48056	0
Gm48057	19
Gm48058	3
Gm48059	0
Gm4806	0
Gm48060	0
Gm48061	0
Gm48062	18
Gm48063	0
Gm48064	0
Gm48065	0
Gm48066	0
Gm48067	2
Gm48068	0
Gm48069	8
Gm48070	0
Gm48071	0
Gm48072	0
Gm48073	0
Gm48074	0
Gm48075	0
Gm48076	0
Gm48077	0
Gm48078	0
Gm48079	7
Gm4808	0
Gm48080	0
Gm48081	0
Gm48082	0
Gm48083	0
Gm48084	0
Gm48085	0
Gm48086	0
Gm48087	0
Gm48088	1
Gm48089	0
Gm48090	0
Gm48091	0
Gm48092	0
Gm48093	0
Gm48094	0
Gm48095	0
Gm48096	0
Gm48097	0
Gm48098	0
Gm48099	0
Gm4810	17
Gm48100	0
Gm48101	0
Gm48102	0
Gm48103	0
Gm48104	0
Gm48105	0
Gm48106	0
Gm48107	0
Gm48108	0
Gm48109	0
Gm4811	3
Gm48110	0
Gm48111	0
Gm48113	0
Gm48114	2
Gm48115	0
Gm48116	0
Gm48117	0
Gm48118	0
Gm48119	0
Gm4812	0
Gm48120	0
Gm48121	0
Gm48122	50
Gm48123	1
Gm48124	0
Gm48125	0
Gm48126	0
Gm48127	0
Gm48128	0
Gm48129	0
Gm4813	0
Gm48130	0
Gm48131	0
Gm48132	0
Gm48133	2
Gm48134	0
Gm48135	0
Gm48136	0
Gm48137	0
Gm48138	0
Gm48139	0
Gm4814	0
Gm48140	0
Gm48141	0
Gm48142	0
Gm48143	0
Gm48144	0
Gm48145	0
Gm48146	5
Gm48147	0
Gm48148	0
Gm48149	0
Gm4815	4
Gm48150	0
Gm48151	1
Gm48152	0
Gm48153	0
Gm48154	0
Gm48155	0
Gm48156	0
Gm48157	0
Gm48158	0
Gm48159	2
Gm48160	0
Gm48161	0
Gm48162	0
Gm48163	0
Gm48164	0
Gm48165	0
Gm48166	0
Gm48167	0
Gm48168	0
Gm48169	0
Gm4817	0
Gm48170	0
Gm48171	0
Gm48172	0
Gm48173	0
Gm48174	0
Gm48175	0
Gm48176	0
Gm48177	0
Gm48178	0
Gm48179	0
Gm48180	0
Gm48181	2
Gm48182	1
Gm48183	0
Gm48184	0
Gm48185	0
Gm48186	0
Gm48187	0
Gm48188	0
Gm48189	0
Gm4819	0
Gm48190	0
Gm48191	0
Gm48192	0
Gm48193	0
Gm48194	10
Gm48195	0
Gm48196	0
Gm48197	0
Gm48198	0
Gm48199	0
Gm48200	1
Gm48201	0
Gm48202	0
Gm48203	0
Gm48204	0
Gm48205	0
Gm48206	0
Gm48207	0
Gm48208	0
Gm48209	0
Gm4821	0
Gm48210	0
Gm48211	0
Gm48212	0
Gm48213	0
Gm48214	0
Gm48215	0
Gm48216	0
Gm48217	0
Gm48218	0
Gm48219	0
Gm4822	0
Gm48220	0
Gm48221	0
Gm48222	0
Gm48223	0
Gm48224	0
Gm48225	0
Gm48226	135
Gm48227	0
Gm48228	0
Gm48229	0
Gm4823	1
Gm48230	0
Gm48231	0
Gm48232	0
Gm48233	0
Gm48234	0
Gm48235	0
Gm48236	2
Gm48237	0
Gm48238	0
Gm48239	0
Gm4824	1
Gm48240	0
Gm48241	0
Gm48242	4
Gm48243	0
Gm48244	0
Gm48245	0
Gm48246	0
Gm48247	0
Gm48248	0
Gm48249	10
Gm4825	3
Gm48250	0
Gm48251	0
Gm48252	0
Gm48253	0
Gm48254	5
Gm48255	0
Gm48256	0
Gm48257	0
Gm48258	0
Gm48259	0
Gm48260	0
Gm48261	0
Gm48262	0
Gm48263	0
Gm48264	0
Gm48265	0
Gm48266	0
Gm48267	1
Gm48268	1
Gm48269	0
Gm48270	0
Gm48271	0
Gm48272	0
Gm48273	0
Gm48274	0
Gm48275	0
Gm48276	0
Gm48277	6
Gm48278	0
Gm48279	1
Gm4828	0
Gm48280	0
Gm48281	0
Gm48282	0
Gm48283	0
Gm48284	15
Gm48285	0
Gm48286	0
Gm48287	0
Gm48288	0
Gm48289	0
Gm4829	6
Gm48290	0
Gm48291	0
Gm48292	0
Gm48293	0
Gm48294	0
Gm48295	23
Gm48296	0
Gm48297	0
Gm48298	0
Gm48299	0
Gm48300	0
Gm48301	0
Gm48302	0
Gm48303	0
Gm48304	0
Gm48305	0
Gm48306	0
Gm48307	0
Gm48308	0
Gm48309	0
Gm4831	0
Gm48310	0
Gm48311	0
Gm48312	0
Gm48313	0
Gm48314	0
Gm48315	0
Gm48316	0
Gm48317	0
Gm48318	0
Gm48319	0
Gm4832	0
Gm48320	0
Gm48321	0
Gm48322	0
Gm48323	0
Gm48324	0
Gm48325	0
Gm48326	0
Gm48327	0
Gm48328	0
Gm48329	0
Gm4833	8
Gm48330	0
Gm48331	0
Gm48332	0
Gm48333	0
Gm48334	0
Gm48335	0
Gm48336	0
Gm48337	0
Gm48338	0
Gm48339	0
Gm4834	0
Gm48340	0
Gm48341	0
Gm48342	15
Gm48343	0
Gm48344	0
Gm48345	0
Gm48346	0
Gm48347	0
Gm48348	0
Gm48349	5
Gm4835	8
Gm48350	1
Gm48351	0
Gm48352	0
Gm48353	5
Gm48354	0
Gm48355	0
Gm48356	0
Gm48357	0
Gm48358	0
Gm48359	0
Gm4836	0
Gm48360	0
Gm48361	0
Gm48362	0
Gm48363	0
Gm48364	0
Gm48365	0
Gm48366	0
Gm48367	0
Gm48368	0
Gm48369	0
Gm4837	0
Gm48370	0
Gm48371	0
Gm48372	0
Gm48373	0
Gm48374	5
Gm48375	8
Gm48376	0
