#GENE	CTX-M-CRE1
Ctnnal1	295
Ctnnb1	21277
Ctnnbip1	1980
Ctnnbl1	612
Ctnnd1	550
Ctnnd2	6951
Ctns	326
Ctps	1661
Ctps2	478
Ctr9	1774
Ctrb1	0
Ctrc	0
Ctrcos	0
Ctrl	1
Cts3	0
Cts6	0
Cts7	0
Cts7-ps	0
Cts8	0
Cts8-ps	0
Ctsa	2337
Ctsb	15549
Ctsc	1315
Ctsd	6406
Ctse	0
Ctsf	1732
Ctsg	0
Ctsh	488
Ctsj	0
Ctsk	138
Ctsl	4326
Ctsll3	0
Ctsm	0
Ctsm-ps2	0
Ctso	1559
Ctsq	0
Ctsr	0
Ctss	1771
Ctsw	3
Ctsz	800
Cttn	3063
Cttnbp2	1933
Cttnbp2nl	1002
Ctu1	263
Ctu2	292
Ctxn1	8225
Ctxn2	143
Ctxn3	78
Cubn	8
Cuedc1	638
Cuedc2	2406
Cul1	2741
Cul2	1431
Cul3	3928
Cul4a	1567
Cul4b	1186
Cul5	1680
Cul7	820
Cul9	1324
Cuta	1123
Cutal	17
Cutc	88
Cux1	2002
Cux2	1335
Cuzd1	11
Cwc15	1415
Cwc22	351
Cwc25	456
Cwc27	276
Cwf19l1	326
Cwf19l2	281
Cwh43	93
Cx3cl1	22415
Cx3cr1	2553
Cxadr	1716
Cxcl1	4
Cxcl10	11
Cxcl11	2
Cxcl12	2293
Cxcl13	0
Cxcl14	3222
Cxcl15	0
Cxcl16	34
Cxcl17	0
Cxcl2	0
Cxcl3	0
Cxcl5	1
Cxcl9	3
Cxcr1	1
Cxcr2	0
Cxcr3	2
Cxcr4	144
Cxcr5	0
Cxcr6	1
Cxxc1	778
Cxxc4	704
Cxxc5	1996
Cyb561	1158
Cyb561a3	338
Cyb561d1	351
Cyb561d2	254
Cyb5a	1484
Cyb5b	4693
Cyb5d1	290
Cyb5d2	346
Cyb5r1	304
Cyb5r2	2
Cyb5r3	1543
Cyb5r4	684
Cyb5rl	105
Cyba	174
Cybb	22
Cybc1	427
Cybrd1	283
Cyc1	3466
Cycs	2200
Cycs-ps2	6
Cycs-ps3	0
Cyct	0
Cyfip1	2936
Cyfip2	21138
Cygb	1174
Cyhr1	3185
Cylc1	0
Cylc2	0
Cyld	2594
Cym	0
Cyp11a1	184
Cyp11b1	0
Cyp11b2	0
Cyp17a1	0
Cyp19a1	0
Cyp1a1	13
Cyp1a2	0
Cyp1b1	188
Cyp20a1	419
Cyp21a1	0
Cyp21a2-ps	0
Cyp24a1	0
Cyp26a1	0
Cyp26b1	1039
Cyp26c1	0
Cyp27a1	57
Cyp27b1	8
Cyp2a12	0
Cyp2a21-ps	0
Cyp2a22	0
Cyp2a4	0
Cyp2a5	1
Cyp2ab1	0
Cyp2b10	0
Cyp2b13	0
Cyp2b19	0
Cyp2b23	0
Cyp2b26-ps	0
Cyp2b27-ps	0
Cyp2b9	0
Cyp2c23	0
Cyp2c29	0
Cyp2c37	0
Cyp2c38	0
Cyp2c39	0
Cyp2c40	0
Cyp2c50	0
Cyp2c52-ps	0
Cyp2c53-ps	0
Cyp2c54	0
Cyp2c55	0
Cyp2c65	0
Cyp2c66	0
Cyp2c67	0
Cyp2c68	0
Cyp2c69	0
Cyp2c70	0
Cyp2c71-ps	0
Cyp2c72-ps	0
Cyp2c73-ps	0
Cyp2d10	0
Cyp2d11	0
Cyp2d12	0
Cyp2d22	934
Cyp2d26	0
Cyp2d32-ps	0
Cyp2d33-ps	0
Cyp2d34	0
Cyp2d34-ps	0
Cyp2d35-ps	0
Cyp2d36-ps	0
Cyp2d37-ps	0
Cyp2d38-ps	0
Cyp2d39-ps	0
Cyp2d40	0
Cyp2d41-ps	0
Cyp2d67-ps	0
Cyp2d9	0
Cyp2e1	0
Cyp2f2	24
Cyp2g1	0
Cyp2j11	0
Cyp2j12	54
Cyp2j13	0
Cyp2j14-ps	0
Cyp2j15-ps	0
Cyp2j5	0
Cyp2j6	912
Cyp2j7	0
Cyp2j7-ps1	0
Cyp2j7-ps2	0
Cyp2j7-ps3	0
Cyp2j8	0
Cyp2j9	932
Cyp2r1	7
Cyp2s1	70
Cyp2t4	0
Cyp2u1	223
Cyp2w1	0
Cyp39a1	56
Cyp3a11	0
Cyp3a13	1
Cyp3a16	0
Cyp3a25	0
Cyp3a41a	0
Cyp3a41b	0
Cyp3a44	0
Cyp3a57	0
Cyp3a59	0
Cyp3a61-ps1	0
Cyp3a63-ps	0
Cyp46a1	3090
Cyp4a10	0
Cyp4a12a	0
Cyp4a12b	0
Cyp4a14	0
Cyp4a28-ps	0
Cyp4a29	0
Cyp4a29-ps1	0
Cyp4a30-ps	0
Cyp4a30b	0
Cyp4a31	0
Cyp4a32	0
Cyp4b1	11
Cyp4b1-ps1	0
Cyp4b1-ps2	0
Cyp4f13	163
Cyp4f14	368
Cyp4f15	387
Cyp4f16	127
Cyp4f17	80
Cyp4f18	2
Cyp4f37	0
Cyp4f38-ps	0
Cyp4f39	0
Cyp4f40	0
Cyp4f41-ps	1
Cyp4v3	230
Cyp4x1	255
Cyp4x1os	6
Cyp51	3925
Cyp7a1	0
Cyp7b1	604
Cyp8b1	0
Cypt1	0
Cypt12	0
Cypt14	0
Cypt15	0
Cypt2	0
Cypt3	0
Cypt4	0
Cyren	83
Cys1	176
Cysltr1	34
Cysltr2	10
Cysrt1	2
Cystm1	710
Cyth1	1982
Cyth2	2088
Cyth3	1086
Cyth4	355
Cytip	6
Cytl1	11
Cyyr1	110
Czib	610
D030007L05Rik	0
D030018L15Rik	0
D030024E09Rik	0
D030025E07Rik	0
D030025P21Rik	7
D030028A08Rik	204
D030034A15Rik	17
D030040B21Rik	0
D030044L04Rik	0
D030045P18Rik	0
D030046N08Rik	20
D030047H15Rik	3
D030051J21Rik	0
D030055H07Rik	10
D030056L22Rik	545
D030062O11Rik	0
D030068K23Rik	5
D10Wsu102e	993
D11Bhm181e	0
D11Wsu47e	121
D130004A15Rik	0
D130007C19Rik	11
D130009I18Rik	0
D130017N08Rik	322
D130019J16Rik	5
D130020L05Rik	53
D130040H23Rik	63
D130043K22Rik	926
D130052B06Rik	0
D130058E05Rik	0
D130062J10Rik	0
D130079A08Rik	0
D13Ertd608e	0
D14Ertd670e	0
D16Ertd472e	398
D16Ertd519e	1
D17H6S53E	483
D1Ertd622e	1257
D1Pas1	2
D230022J07Rik	2
D230025D16Rik	631
D230030E09Rik	0
D230049E03Rik	0
D2hgdh	184
D330023K18Rik	51
D330025C20Rik	10
D330037F02Rik	0
D330041H03Rik	7
D330046F09Rik	0
D330050G23Rik	40
D330050I16Rik	22
D3Ertd751e	232
D430001F17Rik	1
D430013B06Rik	0
D430018E03Rik	0
D430019H16Rik	6685
D430020J02Rik	22
D430036J16Rik	51
D430040D24Rik	37
D430041D05Rik	4878
D430042O09Rik	483
D530014G21Rik	0
D530018E20Rik	0
D530033B14Rik	0
D530037P16Rik	0
D530049I02Rik	0
D5Ertd577e	0
D5Ertd579e	3087
D5Ertd605e	3
D5Ertd615e	2
D630002J18Rik	0
D630003M21Rik	259
D630008O14Rik	0
D630011A20Rik	0
D630014O11Rik	0
D630023F18Rik	135
D630023O14Rik	0
D630024D03Rik	0
D630029K05Rik	0
D630030B08Rik	0
D630033A02Rik	3
D630033O11Rik	13
D630036H23Rik	4
D630039A03Rik	5
D630044L22Rik	1
D630045J12Rik	1556
D6Ertd474e	4
D6Ertd527e	0
D6Wsu163e	709
D730002M21Rik	0
D730003I15Rik	56
D730003K21Rik	0
D730044K07Rik	1
D730045A05Rik	0
D730045B01Rik	3
D730050B12Rik	0
D7Bwg0826e	15
D7Ertd128e	0
D7Ertd443e	42
D830005E20Rik	0
D830013O20Rik	0
D830024N08Rik	0
D830025C05Rik	5
D830026I12Rik	3
D830030K20Rik	9
D830032E09Rik	0
D830035M03Rik	6
D830036C21Rik	3
D830039M14Rik	5
D830044D21Rik	0
D830050J10Rik	26
D8Ertd738e	1344
D930007J09Rik	33
D930007P13Rik	0
D930015M05Rik	3
D930019O06Rik	133
D930020B18Rik	1
D930028M14Rik	3
D930030I03Rik	0
D930032P07Rik	0
D930036K23Rik	11
D930048N14Rik	13
D9Wsu149	1
DQ267100	0
DQ267101	0
DQ267102	0
DXBay18	0
Daam1	2723
Daam2	3167
Dab1	3181
Dab2	417
Dab2ip	4461
Dach1	158
Dach2	27
Dact1	438
Dact2	913
Dact3	3427
Dad1	1625
Dag1	4943
Dagla	3890
Daglb	832
Dalir	25
Dalrd3	556
Dancr	18
Dand5	140
Dao	3
Dap	183
Dap3	1631
Dapk1	2300
Dapk2	36
Dapk3	753
Dapl1	6
Dapp1	208
Dars	1775
Dars2	424
Daw1	3
Daxx	578
Dazap1	671
Dazap2	3952
Dazl	73
Dbf4	33
Dbh	25
Dbhos	0
Dbi	4727
Dbil5	6
Dbn1	5312
Dbndd1	222
Dbndd2	1842
Dbnl	1608
Dbp	1444
Dbpht2	1948
Dbr1	276
Dbt	925
Dbx1	0
Dbx2	608
Dcaf1	754
Dcaf10	784
Dcaf11	1854
Dcaf12	2017
Dcaf12l1	1231
Dcaf12l2	21
Dcaf13	440
Dcaf15	327
Dcaf17	334
Dcaf4	384
Dcaf5	2780
Dcaf6	2725
Dcaf7	8966
Dcaf8	3581
Dcaf8l	0
Dcakd	1780
Dcbld1	338
Dcbld2	890
Dcc	1105
Dcdc2a	156
Dcdc2b	4
Dcdc2c	1
Dcdc5	3
Dchs1	751
Dchs2	21
Dck	728
Dclk1	27933
Dclk2	2072
Dclk3	478
Dclre1a	177
Dclre1b	206
Dclre1c	74
Dcn	492
Dcp1a	557
Dcp1b	218
Dcp2	1730
Dcpp1	0
Dcpp2	0
Dcpp3	0
Dcps	280
Dcst1	11
Dcst2	14
Dcstamp	0
Dct	58
Dctd	126
Dctn1	7628
Dctn2	4883
Dctn3	1898
Dctn4	3193
Dctn5	2296
Dctn6	1129
Dctpp1	378
Dcun1d1	1006
Dcun1d2	674
Dcun1d3	517
Dcun1d4	2612
Dcun1d5	643
Dcx	2743
Dcxr	192
Dda1	1693
Ddah1	4305
Ddah2	697
Ddb1	6828
Ddb2	56
Ddc	438
Ddhd1	1833
Ddhd2	958
Ddi1	0
Ddi2	1252
Ddias	26
Ddit3	358
Ddit4	3150
Ddit4l	595
Ddn	29480
Ddo	138
Ddost	2440
Ddr1	2991
Ddr2	403
Ddrgk1	1161
Ddt	506
Ddx1	3609
Ddx10	452
Ddx11	25
Ddx17	3880
Ddx18	298
Ddx19a	493
Ddx19b	977
Ddx20	199
Ddx21	930
Ddx23	1434
Ddx24	3813
Ddx25	1016
Ddx27	458
Ddx28	269
Ddx31	121
Ddx39	221
Ddx39b	2519
Ddx3x	6846
Ddx3y	1532
Ddx4	21
Ddx41	558
Ddx42	2251
Ddx43	0
Ddx46	1396
Ddx47	975
Ddx49	606
Ddx5	14305
Ddx50	1198
Ddx51	262
Ddx52	495
Ddx54	1373
Ddx55	304
Ddx56	760
Ddx58	118
Ddx59	158
Ddx6	6573
Ddx60	8
Deaf1	2063
Decr1	589
Decr2	614
Dedd	712
Dedd2	554
Def6	63
Def8	1761
Defa-ps1	0
Defa-ps10	0
Defa-ps11	0
Defa-ps12	0
Defa-ps13	0
Defa-ps14	0
Defa-ps15	0
Defa-ps16	0
Defa-ps17	0
Defa-ps18	0
Defa-ps3	0
Defa-ps4	0
Defa-ps5	0
Defa-ps6	0
Defa-ps7	0
Defa-ps8	0
Defa-ps9	0
Defa17	0
Defa2	0
Defa20	0
Defa21	0
Defa22	0
Defa23	0
Defa24	0
Defa25	0
Defa26	0
Defa27	0
Defa28	0
Defa29	0
Defa3	0
Defa30	0
Defa31	0
Defa32	0
Defa33	0
Defa34	0
Defa35	0
Defa36	0
Defa37	0
Defa38	0
Defa39	0
Defa40	0
Defa41	0
Defa42	0
Defa43	0
Defa5	0
Defb1	0
Defb10	0
Defb11	2
Defb12	0
Defb13	0
Defb14	0
Defb15	0
Defb18	0
Defb19	0
Defb2	0
Defb20	3
Defb21	0
Defb22	2
Defb23	0
Defb25	0
Defb26	0
Defb28	0
Defb29	0
Defb3	0
Defb30	1
Defb33	0
Defb34	0
Defb35	0
Defb36	0
Defb37	0
Defb38	0
Defb39	0
Defb4	0
Defb40	0
Defb41	0
Defb42	2
Defb43	0
Defb44-ps	0
Defb45	0
Defb46	0
Defb47	0
Defb48	0
Defb5	0
Defb50	0
Defb6	0
Defb7	0
Defb8	0
Defb9	0
Degs1	2421
Degs2	54
Dek	1165
Dele1	831
Denn2b	397
Dennd11	2559
Dennd1a	1258
Dennd1b	303
Dennd1c	18
Dennd2a	853
Dennd2c	27
Dennd2d	5
Dennd3	90
Dennd4a	2174
Dennd4b	1052
Dennd4c	334
Dennd5a	9494
Dennd5b	1973
Dennd6a	786
Dennd6b	377
Denr	1490
Depdc1a	0
Depdc1b	72
Depdc5	1265
Depdc7	34
Depp1	63
Deptor	648
Dera	131
Derl1	1449
Derl2	592
Derl3	16
Des	60
Desi1	5168
Desi2	1238
Det1	112
Deup1	4
Dexi	606
Dffa	794
Dffb	44
Dgat1	187
Dgat2	2285
Dgat2l6	0
Dgcr2	2140
Dgcr6	1218
Dgcr8	598
Dgka	174
Dgkb	3058
Dgkd	3601
Dgke	1694
Dgkeos	6
Dgkg	1607
Dgkh	4861
Dgki	622
Dgkk	54
Dgkq	471
Dgkz	11550
Dglucy	149
Dguok	167
Dhcr24	4274
Dhcr7	1545
Dhdds	1612
Dhdh	248
Dhfr	181
Dhh	10
Dhodh	339
Dhps	589
Dhrs1	1707
Dhrs11	79
Dhrs13	179
Dhrs13os	7
Dhrs2	0
Dhrs3	375
Dhrs4	352
Dhrs7	573
Dhrs7b	584
Dhrs7c	1
Dhrs9	0
Dhtkd1	60
Dhx15	1976
Dhx16	506
Dhx29	733
Dhx30	2214
Dhx32	724
Dhx33	837
Dhx34	221
Dhx35	280
Dhx36	2330
Dhx37	391
Dhx38	846
Dhx40	790
Dhx57	889
Dhx58	23
Dhx58os	2
Dhx8	1149
Dhx9	4462
Diablo	114
Diaph1	1425
Diaph2	667
Diaph3	129
Dicer1	1348
Dido1	1332
Dimt1	159
Dio1	0
Dio2	6504
Dio3	11
Dio3os	5
Dip2a	2136
Dip2b	2228
Dip2c	2713
Dipk1a	671
Dipk1b	836
Dipk1c	240
Dipk2a	951
Dipk2b	37
Diras1	4432
Diras2	12599
Dis3	322
Dis3l	662
Dis3l2	553
Disc1	26
Disp1	127
Disp2	7015
Disp3	817
Dixdc1	2267
Dkc1	566
Dkk1	0
Dkk2	36
Dkk3	7084
Dkk4	0
Dkkl1	209
Dlat	3290
Dlc1	2128
Dld	3435
Dlec1	8
Dleu2	101
Dleu7	158
Dlg1	3124
Dlg2	23025
Dlg3	5824
Dlg4	31916
Dlg5	1249
Dlgap1	15306
Dlgap2	1297
Dlgap3	10051
Dlgap4	6388
Dlgap5	17
Dlk1	53
Dlk2	251
Dll1	98
Dll3	67
Dll4	122
Dlst	3862
Dlx1	627
Dlx1as	116
Dlx2	125
Dlx3	0
Dlx4	3
Dlx4os	1
Dlx5	56
Dlx6	120
Dlx6os1	397
Dlx6os2	1
Dmac1	569
Dmac2	691
Dmac2l	264
Dmap1	442
Dmbt1	0
Dmbx1	4
Dmc1	5
Dmd	1482
Dmgdh	3
Dmkn	31
Dmp1	72
Dmpk	185
Dmrt1	4
Dmrt1i	0
Dmrt2	57
Dmrt3	11
Dmrta1	46
Dmrta2	99
Dmrta2os	7
Dmrtb1	92
Dmrtc1a	46
Dmrtc1b	0
Dmrtc1c1	0
Dmrtc1c2	0
Dmrtc2	0
Dmtf1	910
Dmtn	5863
Dmwd	2838
Dmxl1	1221
Dmxl2	4909
Dna2	27
Dnaaf1	4
Dnaaf2	25
Dnaaf3	6
Dnaaf4	18
Dnaaf5	159
Dnah1	72
Dnah10	10
Dnah11	11
Dnah12	4
Dnah14	6
Dnah17	9
Dnah2	86
Dnah2os	4
Dnah3	6
Dnah5	99
Dnah6	26
Dnah7a	37
Dnah7b	15
Dnah7c	1
Dnah8	33
Dnah9	134
Dnaic1	118
Dnaic2	64
Dnaja1	4451
Dnaja1-ps	2
Dnaja2	4500
Dnaja3	1841
Dnaja4	793
Dnajb1	1240
Dnajb11	1579
Dnajb12	1100
Dnajb13	8
Dnajb14	3374
Dnajb2	1785
Dnajb3	22
Dnajb4	1325
Dnajb5	3483
Dnajb6	1410
Dnajb6-ps	8
Dnajb7	0
Dnajb8	0
Dnajb9	1281
Dnajc1	487
Dnajc10	1670
Dnajc11	1518
Dnajc12	209
Dnajc13	1128
Dnajc14	1525
Dnajc15	1220
Dnajc16	1404
Dnajc17	145
Dnajc18	2884
Dnajc19	495
Dnajc19-ps	2
Dnajc2	591
Dnajc21	248
Dnajc22	0
Dnajc24	182
Dnajc25	89
Dnajc27	4799
Dnajc28	245
Dnajc3	1837
Dnajc30	684
Dnajc4	238
Dnajc5	11039
Dnajc5b	1
Dnajc5g	0
Dnajc6	9033
Dnajc7	2864
Dnajc8	1907
Dnajc9	484
Dnal1	4756
Dnal4	691
Dnali1	18
Dnase1	0
Dnase1l1	33
Dnase1l2	3
Dnase1l3	3
Dnase2a	128
Dnase2b	0
Dnd1	10
Dnd1-ps	0
Dner	4760
Dnhd1	25
Dnlz	965
Dnm1	26363
Dnm1l	5191
Dnm2	1520
Dnm3	2641
Dnm3os	1
Dnmbp	201
Dnmt1	1310
Dnmt3a	6987
Dnmt3a-ps1	0
Dnmt3aos	0
Dnmt3b	14
Dnmt3bos	0
Dnmt3c	3
Dnmt3l	0
Dnmt3l-ps1	0
Dnpep	705
Dnph1	82
Dntt	1
Dnttip1	395
Dnttip2	601
Doc2a	891
Doc2b	2552
Doc2g	17
Dock1	1080
Dock10	1739
Dock11	509
Dock2	178
Dock3	4829
Dock4	3872
Dock5	152
Dock6	306
Dock7	564
Dock8	163
Dock9	4094
Dohh	397
Dok1	48
Dok2	15
Dok3	23
Dok4	895
Dok5	698
Dok6	5715
Dok7	374
Dolk	585
Dolpp1	382
Donson	113
Dop1a	877
Dop1b	2166
Dot1l	1252
Doxl1	0
Doxl2	0
Dpagt1	243
Dpep1	2
Dpep2	1
Dpep2nb	0
Dpep3	0
Dpf1	1062
Dpf2	973
Dpf3	245
Dph1	160
Dph2	212
Dph3	878
Dph3b-ps	0
Dph5	212
Dph6	432
Dph7	352
Dpm1	122
Dpm2	832
Dpm3	246
Dpp10	2183
Dpp3	1188
Dpp4	183
Dpp6	8398
Dpp7	249
Dpp8	5677
Dpp9	1146
Dppa1	0
Dppa2	0
Dppa3	0
Dppa3-ps	0
Dppa4	0
Dppa5a	1
Dppa5b	0
Dppa5c	0
Dpt	6
Dpy19l1	2125
Dpy19l2	2
Dpy19l3	1623
Dpy19l4	776
Dpy30	487
Dpyd	123
Dpys	1
Dpysl2	6914
Dpysl3	4569
Dpysl4	2007
Dpysl5	3175
Dqx1	1
Dr1	1469
Dram1	34
Dram2	695
Drap1	2605
Draxin	260
Drc1	201
Drc3	126
Drc7	19
Drd1	182
Drd2	52
Drd3	3
Drd4	6
Drd5	144
Dreh	0
Drg1	1657
Drg2	1131
Drosha	2477
Drp2	1741
Drr1	0
Dsc1	6
Dsc2	10
Dsc3	18
Dscam	2501
Dscaml1	1416
Dscc1	3
Dse	145
Dsel	520
Dsg1a	0
Dsg1b	0
Dsg1c	2
Dsg2	95
Dsg3	1
Dsg4	0
Dsn1	127
Dsp	1645
Dspp	11
Dst	7014
Dstn	5047
Dstyk	1441
Dtd1	953
Dtd2	169
Dthd1	0
Dtl	169
Dtna	4667
Dtnb	1137
Dtnbos	2
Dtnbp1	1037
Dtwd1	161
Dtwd2	68
Dtx1	1884
Dtx2	174
Dtx3	3371
Dtx3l	165
Dtx4	1610
Dtymk	456
Dubr	249
Duox1	1
Duox2	0
Duoxa1	2
Duoxa2	2
Dupd1	0
Dus1l	402
Dus2	248
Dus3l	569
Dus4l	93
Dusp1	1145
Dusp10	186
Dusp11	912
Dusp12	166
Dusp13	6
Dusp14	861
Dusp15	555
Dusp16	533
Dusp18	900
Dusp19	487
Dusp2	28
Dusp21	0
Dusp22	624
Dusp23	150
Dusp26	1632
Dusp27	3
Dusp28	255
Dusp3	7570
Dusp4	493
Dusp5	308
Dusp6	1927
Dusp7	1834
Dusp8	5473
Dusp9	30
Dut	502
Duxbl1	3
Duxbl2	0
Duxbl3	0
Duxf3	0
Dvl1	1387
Dvl2	195
Dvl3	1828
Dxo	207
Dydc1	0
Dydc2	4
Dym	1179
Dynap	0
Dync1h1	13066
Dync1i1	2827
Dync1i2	2767
Dync1li1	2448
Dync1li2	6562
Dync2h1	726
Dync2li1	339
Dynll1	5774
Dynll2	29764
Dynlrb1	4164
Dynlrb2	9
Dynlt1-ps1	20
Dynlt1a	100
Dynlt1b	14
Dynlt1c	2
Dynlt1f	26
Dynlt3	3442
Dyrk1a	2411
Dyrk1b	456
Dyrk2	1860
Dyrk3	175
Dyrk4	4
Dysf	64
Dytn	0
Dzank1	4689
Dzip1	1509
Dzip1l	274
Dzip3	1716
E030013I19Rik	25
E030018B13Rik	0
E030022I16Rik	3
E030024N20Rik	5
E030025P04Rik	0
E030026E10Rik	2
E030030I06Rik	0
E030032P16Rik	0
E030037K01Rik	0
E030042O20Rik	1
E030044B06Rik	0
E130006D01Rik	18
E130008D07Rik	36
E130018N17Rik	0
E130018O15Rik	0
E130101E03Rik	0
E130102H24Rik	12
E130111B04Rik	2
E130114P18Rik	276
E130116L18Rik	0
E130119H09Rik	0
E130120K24Rik	0
E130201H02Rik	2
E130202H07Rik	0
E130208F15Rik	6
E130215H24Rik	13
E130218I03Rik	3
E130304I02Rik	4
E130307A14Rik	419
E130308A19Rik	357
E130309D02Rik	434
E130310I04Rik	1
E130311K13Rik	132
E130317F20Rik	110
E230001N04Rik	12
E230013L22Rik	1
E230014E18Rik	0
E230015B07Rik	0
E230016K23Rik	0
E230016M11Rik	22
E230020A03Rik	4
E230020D15Rik	0
E230025N22Rik	0
E230029C05Rik	40
E230032D23Rik	0
E230034D01Rik	1
E2f1	406
E2f2	60
E2f3	877
E2f4	466
E2f5	287
E2f6	673
E2f7	11
E2f8	56
E330010L02Rik	0
E330011M16Rik	0
E330011O21Rik	8
E330012B07Rik	0
E330013P04Rik	25
E330014E10Rik	0
E330016L19Rik	0
E330017L17Rik	6
E330018M18Rik	0
E330020D12Rik	0
E330021D16Rik	0
E330023G01Rik	0
E330032C10Rik	0
E330034G19Rik	5
E330034L11Rik	103
E330035G20Rik	1
E330037G11Rik	6
E330040D14Rik	0
E430002N23Rik	0
E430014B02Rik	0
E430018J23Rik	105
E430021H15Rik	0
E430024I08Rik	110
E430024P14Rik	50
E4f1	220
E530001F21Rik	4
E530011L22Rik	106
ETV3L	0
EU599041	0
Eaf1	471
Eaf2	18
Eapp	1241
Ear-ps1	0
Ear-ps10	0
Ear-ps12	0
Ear-ps2	0
Ear-ps3	0
Ear-ps4	0
Ear-ps5	0
Ear-ps7	0
Ear-ps8	0
Ear-ps9	0
Ear1	3
Ear10	0
Ear14	0
Ear2	3
Ear6	0
Ears2	138
Ebag9	520
Ebf1	68
Ebf2	23
Ebf3	57
Ebf4	143
Ebi3	56
Ebna1bp2	812
Ebp	596
Ebpl	312
Ecd	1016
Ece1	1220
Ece2	24
Ecel1	34
Ech1	855
Echdc1	1060
Echdc2	108
Echdc3	19
Echs1	1489
Eci1	368
Eci2	895
Eci3	2
Ecm1	115
Ecm2	107
Ecpas	2683
Ecrg4	44
Ecscr	113
Ecsit	887
Ect2	60
Ect2l	8
Eda	203
Eda2r	36
Edar	10
Edaradd	13
Edc3	634
Edc4	1029
Eddm3b	0
Edem1	678
Edem2	401
Edem3	1372
Edf1	2144
Edil3	3133
Edn1	91
Edn2	1
Edn3	216
Ednra	196
Ednrb	3483
Edrf1	538
Eea1	1184
Eed	245
Eef1a1	69882
Eef1a1-ps1	78
Eef1a1-ps2	0
Eef1a2	23349
Eef1akmt1	553
Eef1akmt2	286
Eef1akmt3	4
Eef1akmt4	30
Eef1aknmt	309
Eef1b2	4043
Eef1d	1552
Eef1e1	559
Eef1g	3509
Eef2	40224
Eef2-ps2	603
Eef2k	1082
Eef2kmt	88
Eefsec	315
Eepd1	501
Efcab1	123
Efcab10	31
Efcab11	17
Efcab12	22
Efcab14	1830
Efcab15	22
Efcab2	499
Efcab3	0
Efcab5	68
Efcab6	138
Efcab7	23
Efcab8	0
Efcab9	6
Efcc1	84
Efemp1	124
Efemp2	227
Efhb	8
Efhc1	31
Efhc2	38
Efhd1	482
Efhd1os	1
Efhd2	4707
Efl1	384
Efna1	109
Efna2	297
Efna3	925
Efna4	12
Efna5	514
Efnb1	212
Efnb2	1251
Efnb3	4345
Efr3a	4092
Efr3b	4177
Efs	335
Eftud2	2188
Egf	8
Egfem1	184
Egfl6	94
Egfl7	397
Egfl8	34
Egflam	184
Egfr	664
Egfros	0
Egln1	2542
Egln2	2012
Egln3	218
Egr1	8259
Egr2	370
Egr3	3312
Egr4	653
Ehbp1	1265
Ehbp1l1	525
Ehd1	2000
Ehd2	284
Ehd3	3935
Ehd4	288
Ehf	3
Ehhadh	90
Ehmt1	917
Ehmt2	4428
Ei24	3526
Eid1	7822
Eid2	748
Eid2b	599
Eid3	0
Eif1	6367
Eif1-ps1	1
Eif1-ps2	4
Eif1-ps3	0
Eif1a	865
Eif1ad	696
Eif1ax	6163
Eif1b	2376
Eif2a	1107
Eif2ak1	2010
Eif2ak2	336
Eif2ak3	734
Eif2ak4	355
Eif2b1	736
Eif2b2	733
Eif2b3	311
Eif2b4	842
Eif2b5	1404
Eif2c5	0
Eif2d	574
Eif2s1	1083
Eif2s2	1265
Eif2s3x	715
Eif2s3x-ps1	1
Eif2s3y	447
Eif3a	5382
Eif3b	2701
Eif3c	4990
Eif3d	1900
Eif3e	2296
Eif3f	3377
Eif3g	1262
Eif3h	3255
Eif3i	2432
Eif3j1	706
Eif3j2	30
Eif3k	1966
Eif3l	2033
Eif3m	1442
Eif3s6-ps1	11
Eif3s6-ps2	6
Eif3s6-ps3	1
Eif3s6-ps4	0
Eif4a-ps4	86
Eif4a1	6198
Eif4a2	12142
Eif4a3	1257
Eif4a3l1	0
Eif4a3l2	0
Eif4b	6082
Eif4e	1880
Eif4e1b	0
Eif4e2	1647
Eif4e3	289
Eif4ebp1	72
Eif4ebp2	2569
Eif4ebp3	0
Eif4enif1	1004
Eif4g1	7502
Eif4g2	24708
Eif4g3	5323
Eif4h	9687
Eif5	5441
Eif5a	6839
Eif5a2	1111
Eif5al3-ps	7
Eif5b	3030
Eif6	1100
Eipr1	1036
Elac1	512
Elac2	694
Elane	0
Elavl1	1987
Elavl2	2108
Elavl3	7802
Elavl4	2410
Eldr	3
Elf1	252
Elf2	860
Elf3	1
Elf4	42
Elf5	25
Elfn1	899
Elfn2	4197
Elk1	2095
Elk3	240
Elk4	694
Ell	313
Ell2	1012
Ell3	0
Elmo1	2118
Elmo2	4671
Elmo3	10
Elmod1	5011
Elmod2	412
Elmod3	559
Elmsan1	559
Eln	2648
Eloa	1078
Elob	2758
Elobl	0
Eloc	3303
Elof1	1040
Elovl1	896
Elovl2	1073
Elovl3	0
Elovl4	2524
Elovl5	3695
Elovl6	2793
Elovl7	939
Elp1	1842
Elp2	2072
Elp3	2211
Elp4	424
Elp5	1778
Elp6	243
Emb	384
Emc1	2148
Emc10	4100
Emc2	1356
Emc3	2263
Emc4	2008
Emc6	924
Emc7	3321
Emc8	1872
Emc9	288
Emcn	213
Emd	849
Eme1	6
Eme2	362
Emg1	701
Emid1	391
Emilin1	90
Emilin2	91
Emilin3	8
Eml1	2165
Eml2	4091
Eml3	189
Eml4	1046
Eml5	698
Eml6	803
Emp1	101
