#GENE	CTX-M-DSVA3
Filip1l	67
Fip1l1	1103
Firre	519
Fis1	2793
Fitm1	0
Fitm2	478
Fiz1	271
Fjx1	1067
Fkbp10	177
Fkbp11	16
Fkbp14	150
Fkbp15	652
Fkbp1a	6688
Fkbp1a-ps1	0
Fkbp1a-ps2	0
Fkbp1a-ps3	0
Fkbp1b	600
Fkbp2	1022
Fkbp3	3483
Fkbp4	1449
Fkbp5	475
Fkbp6	0
Fkbp7	68
Fkbp8	5147
Fkbp9	759
Fkbpl	94
Fkrp	557
Fktn	1449
Flacc1	0
Flad1	353
Flcn	588
Flg	0
Flg2	0
Fli1	75
Flicr	14
Flii	513
Flna	1132
Flnb	567
Flnc	44
Flot1	1371
Flot2	2177
Flrt1	445
Flrt2	1353
Flrt3	457
Flt1	393
Flt3	57
Flt3l	17
Flt4	40
Flvcr1	214
Flvcr2	33
Flywch1	1827
Flywch2	318
Fmc1	588
Fmn1	380
Fmn2	1838
Fmnl1	1820
Fmnl2	1410
Fmnl3	262
Fmo1	419
Fmo2	7
Fmo3	0
Fmo4	3
Fmo5	67
Fmo6	0
Fmo9	0
Fmod	350
Fmr1	1429
Fmr1nb	0
Fn1	1095
Fn3k	446
Fn3krp	495
Fnbp1	1564
Fnbp1l	2817
Fnbp4	584
Fnd3c2	0
Fndc1	58
Fndc10	284
Fndc11	1
Fndc3a	825
Fndc3b	307
Fndc3c1	0
Fndc4	1714
Fndc5	2049
Fndc7	2
Fndc8	0
Fndc9	47
Fnip1	1044
Fnip2	244
Fnta	1173
Fntb	359
Focad	574
Folh1	192
Folr1	1
Folr2	14
Fopnl	2167
Fos	811
Fosb	204
Fosl1	0
Fosl2	920
Foxa1	0
Foxa2	0
Foxa3	0
Foxb1	0
Foxb2	0
Foxc1	95
Foxc2	20
Foxd1	42
Foxd2	5
Foxd2os	4
Foxd3	0
Foxd4	3
Foxe1	0
Foxe3	0
Foxf1	8
Foxf2	42
Foxg1	1602
Foxh1	1
Foxi1	2
Foxi2	0
Foxi3	0
Foxj1	98
Foxj2	570
Foxj3	885
Foxk1	967
Foxk2	3651
Foxl1	0
Foxl2	10
Foxl2os	12
Foxm1	50
Foxn1	0
Foxn2	316
Foxn3	741
Foxn4	0
Foxo1	400
Foxo3	1870
Foxo4	721
Foxo6	142
Foxo6os	10
Foxp1	1769
Foxp2	213
Foxp3	2
Foxp4	477
Foxq1	22
Foxr1	0
Foxr2	7
Foxred1	574
Foxred2	241
Foxs1	5
Fpgs	86
Fpgt	367
Fpr-rs3	0
Fpr-rs4	0
Fpr-rs5	0
Fpr-rs6	0
Fpr-rs7	0
Fpr1	1
Fpr2	0
Fpr3	0
Fra10ac1	229
Fras1	228
Frat1	153
Frat2	134
Frem1	27
Frem2	75
Frem3	6
Frg1	327
Frg2f1	225
Frg2f4	0
Frk	17
Frmd3	200
Frmd4a	1201
Frmd4b	284
Frmd5	458
Frmd6	278
Frmd7	6
Frmd8	324
Frmd8os	1
Frmpd1	289
Frmpd1os	0
Frmpd2	14
Frmpd3	2158
Frmpd4	1408
Frrs1	51
Frrs1l	4164
Frs2	1111
Frs3	305
Frs3os	0
Fry	1529
Fryl	594
Frzb	147
Fsbp	19
Fscb	0
Fscn1	3259
Fscn2	1
Fscn3	2
Fsd1	721
Fsd1l	671
Fsd2	17
Fshb	0
Fshr	0
Fsip1	7
Fsip2	0
Fsip2l	2
Fst	39
Fstl1	795
Fstl3	8
Fstl4	142
Fstl5	482
Ftcd	0
Ftdc1	1
Ftdc2	0
Fth-ps2	0
Fth-ps3	0
Fth1	39939
Fthl17-ps1	0
Fthl17-ps2	0
Fthl17-ps3	0
Fthl17a	0
Fthl17b	0
Fthl17c	0
Fthl17d	0
Fthl17e	0
Fthl17f	0
Ftl1	5861
Ftl1-ps1	14
Ftl1-ps2	1
Ftl2-ps	2
Ftmt	0
Fto	2136
Ftsj1	359
Ftsj3	392
Ftx	174
Fubp1	1252
Fubp3	599
Fuca1	755
Fuca2	719
Fundc1	1009
Fundc2	1485
Fuom	428
Furin	459
Fus	3809
Fut1	0
Fut10	228
Fut11	483
Fut2	3
Fut4	4
Fut4-ps1	0
Fut7	0
Fut8	1328
Fut9	3935
Fuz	212
Fv1	52
Fxn	124
Fxr1	1085
Fxr2	1012
Fxyd1	462
Fxyd2	108
Fxyd3	12
Fxyd4	0
Fxyd5	220
Fxyd6	2703
Fxyd7	1546
Fyb	91
Fyb2	21
Fyco1	1018
Fyn	3890
Fyttd1	2391
Fzd1	299
Fzd10	154
Fzd10os	132
Fzd2	220
Fzd3	2249
Fzd4	350
Fzd5	32
Fzd6	201
Fzd7	93
Fzd8	69
Fzd9	49
Fzr1	675
G0s2	82
G2e3	372
G3bp1	1101
G3bp2	3402
G430049J08Rik	0
G430095P16Rik	2
G530011O06Rik	17
G530012D18Rik	0
G630016G05Rik	15
G630018N14Rik	0
G630022F23Rik	24
G630030J09Rik	2
G630055G22Rik	0
G630064G18Rik	0
G630093K05Rik	2
G6pc	1
G6pc2	1
G6pc3	541
G6pd2	0
G6pdx	449
G730003C15Rik	11
G730013B05Rik	0
G930009F23Rik	1
G930045G22Rik	0
Gaa	1993
Gab1	355
Gab2	367
Gab3	18
Gabarap	3105
Gabarapl1	11979
Gabarapl2	2795
Gabbr1	11927
Gabbr2	4788
Gabpa	546
Gabpb1	319
Gabpb2	346
Gabra1	8245
Gabra2	2238
Gabra3	2612
Gabra4	3351
Gabra5	1302
Gabra6	0
Gabrb1	1932
Gabrb2	1666
Gabrb3	4281
Gabrd	849
Gabre	3
Gabrg1	956
Gabrg2	3871
Gabrg3	625
Gabrp	0
Gabrq	15
Gabrr1	1
Gabrr2	1
Gabrr3	1
Gad1	2973
Gad1-ps	0
Gad1os	1
Gad2	2455
Gadd45a	100
Gadd45b	130
Gadd45g	215
Gadd45gip1	417
Gadl1	5
Gak	1664
Gal	5
Gal3st1	308
Gal3st2	0
Gal3st2b	0
Gal3st2c	0
Gal3st3	1048
Gal3st4	0
Galc	541
Gale	186
Galk1	215
Galk2	220
Galm	27
Galns	84
Galnt1	1207
Galnt10	247
Galnt11	693
Galnt12	24
Galnt13	727
Galnt14	283
Galnt15	51
Galnt16	1061
Galnt17	606
Galnt18	362
Galnt2	7
Galnt2l	0
Galnt3	23
Galnt4	150
Galnt5	1
Galnt6	53
Galnt6os	0
Galnt7	194
Galnt9	1171
Galntl5	0
Galntl6	605
Galp	0
Galr1	4
Galr2	0
Galr3	2
Galt	1368
Gamt	283
Gan	809
Ganab	1545
Ganc	177
Gap43	5372
Gapdh	11286
Gapdh-ps14	4
Gapdh-ps15	0
Gapdh-ps16	2
Gapdhs	0
Gapt	0
Gapvd1	1478
Gar1	262
Garem1	364
Garem2	280
Garnl3	2934
Gars	1449
Gart	412
Gas1	181
Gas2	186
Gas2l1	1010
Gas2l2	0
Gas2l3	16
Gas5	2177
Gas6	1230
Gas7	10050
Gas8	231
Gask1a	111
Gask1b	113
Gast	0
Gata1	0
Gata2	28
Gata3	1
Gata4	0
Gata5	0
Gata5os	0
Gata6	2
Gata6os	0
Gatad1	1962
Gatad2a	484
Gatad2b	1277
Gatb	480
Gatc	495
Gatd1	425
Gatd3a	1328
Gatm	1684
Gba	486
Gba2	1030
Gbe1	240
Gbf1	1052
Gbgt1	14
Gbp10	3
Gbp11	1
Gbp2	30
Gbp2-ps	0
Gbp2b	2
Gbp3	143
Gbp4	25
Gbp5	23
Gbp6	4
Gbp7	96
Gbp8	4
Gbp9	50
Gbx1	4
Gbx2	0
Gc	0
Gca	228
Gcat	134
Gcc1	297
Gcc2	1401
Gcdh	518
Gcfc2	118
Gcg	2
Gcgr	0
Gch1	15
Gchfr	5
Gck	10
Gckr	1
Gclc	679
Gclm	1078
Gcm1	0
Gcm2	0
Gcn1	791
Gcnt1	35
Gcnt2	194
Gcnt3	0
Gcnt4	293
Gcnt7	0
Gcsam	0
Gcsh	1724
Gda	6357
Gdap1	2224
Gdap1l1	1150
Gdap2	387
Gde1	3770
Gdf1	0
Gdf10	132
Gdf11	742
Gdf15	0
Gdf2	0
Gdf3	0
Gdf5	10
Gdf6	0
Gdf7	1
Gdf9	27
Gdi1	7196
Gdi2	4519
Gdnf	4
Gdpd1	808
Gdpd2	154
Gdpd3	2
Gdpd4	0
Gdpd5	382
Gdpgp1	120
Gem	27
Gemin2	133
Gemin4	1
Gemin5	299
Gemin6	55
Gemin6-ps	3
Gemin7	529
Gemin8	109
Gen1	40
Get1	1033
Get4	493
Gfap	7206
Gfer	184
Gfi1	2
Gfi1b	0
Gfm1	876
Gfm2	382
Gfod1	2877
Gfod2	416
Gfpt1	1283
Gfpt2	101
Gfra1	884
Gfra2	733
Gfra3	0
Gfra4	796
Gfral	0
Gfy	4
Gga1	839
Gga2	379
Gga3	676
Ggact	413
Ggct	274
Ggcx	188
Ggh	426
Ggn	19
Ggnbp1	29
Ggnbp2	1307
Ggps1	1507
Ggt1	12
Ggt5	48
Ggt6	0
Ggt7	1324
Ggta1	94
Gh	2
Ghdc	125
Ghitm	7900
Ghr	187
Ghrh	0
Ghrhr	1
Ghrl	0
Ghsr	1
Gid4	3046
Gid8	714
Gigyf1	569
Gigyf2	1178
Gimap1	9
Gimap1os	0
Gimap3	3
Gimap4	4
Gimap5	7
Gimap6	96
Gimap7	0
Gimap8	19
Gimap9	6
Gimd1	0
Gin1	159
Ginm1	233
Gins1	23
Gins2	29
Gins3	36
Gins4	309
Gip	0
Gipc1	1331
Gipc2	11
Gipc3	8
Gipr	13
Git1	4998
Git2	485
Gja1	7108
Gja10	0
Gja3	0
Gja4	44
Gja5	23
Gja6	6
Gja8	0
Gjb1	131
Gjb2	230
Gjb3	1
Gjb4	0
Gjb5	0
Gjb6	1595
Gjc1	110
Gjc2	270
Gjc3	696
Gjd2	248
Gjd3	7
Gjd4	1
Gje1	0
Gk	860
Gk2	0
Gk5	66
Gkap1	175
Gkn1	13
Gkn2	0
Gkn3	38
Gla	218
Glb1	349
Glb1l	135
Glb1l2	23
Glb1l3	0
Glcci1	30
Glce	538
Gldc	746
Gldn	9
Gldnos	0
Gle1	887
Glg1	2773
Gli1	40
Gli2	89
Gli3	279
Glipr1	9
Glipr1l1	0
Glipr1l2	0
Glipr1l3	0
Glipr2	92
Glis1	2
Glis2	286
Glis3	93
Glmn	369
Glmp	528
Glns-ps1	18
Glo1	1771
Glo1-ps	10
Glod4	1173
Glod5	1
Glp1r	45
Glp2r	130
Glra1	0
Glra2	521
Glra3	319
Glra4	1
Glrb	4498
Glrp1	2
Glrx	445
Glrx2	1536
Glrx3	1608
Glrx5	868
Gls	4914
Gls2	317
Glt1d1	414
Glt28d2	8
Glt6d1	0
Glt8d1	319
Glt8d2	155
Gltp	1450
Gltpd2	0
Glud-ps	6
Glud1	9457
Glul	54820
Glyat	3
Glyatl3	0
Glycam1	5
Glyctk	142
Glyr1	3606
Gm10000	0
Gm10010	225
Gm10013	0
Gm10015	0
Gm10024	0
Gm10025	0
Gm10029	1
Gm10030	4
Gm10032	0
Gm10033	188
Gm10036	9
Gm10037	48
Gm10038	3
Gm10039	24
Gm10040	0
Gm10042	0
Gm10043	1
Gm10044	4
Gm10045	0
Gm10046	1
Gm10048	0
Gm10051	24
Gm10052	21
Gm10053	22
Gm10054	2
Gm10058	0
Gm10059	5
Gm10060	33
Gm10061	0
Gm10062	0
Gm10064	0
Gm10067	0
Gm10069	2
Gm10073	57
Gm10074	0
Gm10075	0
Gm10076	150
Gm10080	2
Gm10086	37
Gm10087	0
Gm10088	0
Gm10092	0
Gm10095	75
Gm10096	0
Gm10097	0
Gm10100	0
Gm10101	1
Gm10105	0
Gm10108	4
Gm10109	12
Gm10110	3
Gm10112	0
Gm10113	0
Gm10115	0
Gm10118	49
Gm10120	15
Gm10123	28
Gm10125	69
Gm10126	1
Gm10128	0
Gm10129	0
Gm10130	22
Gm10131	22
Gm10132	1
Gm10134	23
Gm10135	0
Gm10136	6
Gm10138	26
Gm10139	0
Gm10142	0
Gm10143	1
Gm10145	3
Gm10146	16
Gm10147	0
Gm10152	0
Gm10153	0
Gm10154	1
Gm10155	4
Gm10156	2
Gm10157	2
Gm10160	0
Gm10161	0
Gm10163	6
Gm10165	0
Gm10167	6
Gm10171	2
Gm10172	0
Gm10175	18
Gm10176	0
Gm10177	62
Gm10179	2
Gm10180	34
Gm10181	0
Gm10182	0
Gm10184	1
Gm10188	0
Gm10190	0
Gm10193	0
Gm10197	2
Gm10198	0
Gm10203	0
Gm10205	0
Gm10209	2
Gm10212	0
Gm10217	0
Gm10220	0
Gm10221	290
Gm10222	91
Gm10224	4
Gm10226	66
Gm10228	0
Gm10229	0
Gm10230	0
Gm10231	2
Gm10232	11
Gm10233	0
Gm10234	0
Gm10237	4
Gm10238	0
Gm10240	3
Gm10241	1
Gm10242	0
Gm10243	2
Gm10244	8
Gm10247	5
Gm10248	1
Gm10250	62
Gm10251	0
Gm10252	0
Gm10253	2
Gm10254	10
Gm10256	0
Gm10257	1
Gm10258	0
Gm10259	0
Gm10263	1
Gm10264	0
Gm10267	0
Gm10268	1
Gm10269	13
Gm10271	0
Gm10272	0
Gm10273	0
Gm10275	134
Gm10277	0
Gm10280	0
Gm10282	2
Gm10283	0
Gm10284	1
Gm10286	0
Gm10287	0
Gm10288	76
Gm10290	1
Gm10291	2
Gm10292	0
Gm10293	1
Gm10297	3
Gm10298	0
Gm10300	0
Gm10302	0
Gm10305	0
Gm10308	5
Gm10309	4
Gm10310	0
Gm10312	0
Gm10313	1
Gm10318	0
Gm10319	0
Gm10320	1
Gm10322	1
Gm10323	0
Gm10324	0
Gm10327	8
Gm10330	0
Gm10334	8
Gm10335	5
Gm10337	0
Gm10338	0
Gm10339	0
Gm10340	0
Gm10343	5
Gm10344	0
Gm10350	0
Gm10351	0
Gm10352	0
Gm10353	21
Gm10354	0
Gm10355	0
Gm10356	6
Gm10357	0
Gm10358	0
Gm10359	2
Gm10360	0
Gm10362	1
Gm10364	2
Gm10366	1
Gm10369	1
Gm10370	0
Gm10371	1
Gm10373	1
Gm10375	0
Gm10376	0
Gm10377	0
Gm10378	0
Gm10382	1
Gm10384	12
Gm10385	0
Gm10388	1
Gm10389	0
Gm10390	0
Gm10392	0
Gm10398	0
Gm10399	0
Gm10400	0
Gm10401	1
Gm10403	4
Gm10406	6
Gm10408	0
Gm10409	0
Gm10410	0
Gm10413	0
Gm10415	0
Gm10416	2
Gm10417	0
Gm10418	3
Gm10419	1730
Gm10420	1
Gm10421	32
Gm10424	0
Gm10425	1
Gm10428	0
Gm1043	120
Gm10432	89
Gm10433	15
Gm10434	2
Gm10435	0
Gm10436	0
Gm10439	0
Gm10440	3
Gm10441	1
Gm10443	80
Gm10444	0
Gm10445	0
Gm10447	0
Gm10451	4
Gm10457	3
Gm10459	0
Gm10461	19
Gm10463	3
Gm10465	0
Gm10466	0
Gm10471	0
Gm10472	1
Gm10475	0
Gm10477	0
Gm10478	8
Gm10479	0
Gm10481	0
Gm10482	0
Gm10484	0
Gm10486	0
Gm10487	0
Gm10488	0
Gm10490	0
Gm10491	0
Gm10493	0
Gm10499	0
Gm10501	77
Gm10503	0
Gm10505	0
Gm10509	44
Gm10512	0
Gm10513	0
Gm10516	140
Gm10517	3
Gm10518	0
Gm10521	2
Gm10522	0
Gm10524	79
Gm10530	7
Gm10531	0
Gm10532	2
Gm10535	1
Gm10537	0
Gm10538	0
Gm10540	0
Gm10542	0
Gm10544	4
Gm10545	3
Gm10548	18
Gm10549	4
Gm10550	0
Gm10552	0
Gm10553	0
Gm10555	0
Gm10556	0
Gm10557	26
Gm10558	2
Gm10561	191
Gm10563	0
Gm10564	2
Gm10566	2
Gm10568	2
Gm10570	15
Gm10571	1
Gm10575	73
Gm10576	0
Gm10577	0
Gm10578	0
Gm10580	0
Gm10581	0
Gm10582	0
Gm10583	0
Gm10584	8
Gm10591	0
Gm10593	1
Gm10599	1
Gm10600	0
Gm10601	0
Gm10602	27
Gm10603	0
Gm10605	32
Gm10608	21
Gm10610	2
Gm10612	0
Gm10614	1
Gm10616	2
Gm10617	2
Gm10619	0
Gm10620	0
Gm10623	0
Gm10629	14
Gm10631	0
Gm10634	0
Gm10635	10
Gm10636	2
Gm10637	0
Gm10638	21
Gm10639	0
Gm10640	2
Gm10642	8
Gm10643	80
Gm10644	11
Gm10645	8
Gm10646	0
Gm10647	5
Gm10648	0
Gm10649	29
Gm10650	0
Gm10651	3
Gm10652	0
Gm10653	0
Gm10654	17
Gm10655	0
Gm10657	4
Gm10658	8
Gm10660	0
Gm10662	0
Gm10663	0
Gm10665	0
Gm10668	0
Gm10670	0
Gm10676	2
Gm10680	0
Gm10681	0
Gm10683	0
Gm10684	0
Gm10685	0
Gm10686	1
Gm10687	102
Gm10688	0
Gm10689	5
Gm10693	0
Gm10698	18
Gm10699	180
Gm1070	1
Gm10701	0
Gm10702	14
Gm10705	58
Gm10706	1
Gm10709	7
Gm10710	10
Gm10714	2
Gm10715	0
Gm10717	0
Gm10718	0
Gm10719	0
Gm10720	0
Gm10721	0
Gm10722	0
Gm10723	0
Gm10727	0
Gm10728	0
Gm10729	0
Gm10730	0
Gm10731	0
Gm10732	0
Gm10734	0
Gm10735	0
Gm10736	81
Gm10739	0
Gm10741	0
Gm10743	0
Gm10744	0
Gm10745	0
Gm10747	0
Gm10748	0
Gm10750	0
Gm10752	4
Gm10754	12
Gm10762	138
Gm10764	0
Gm10766	4
Gm10767	11
Gm10769	0
Gm10770	0
Gm10772	0
Gm10773	0
Gm10774	0
Gm10775	7
Gm10778	18
Gm10779	0
Gm10780	0
Gm10782	0
Gm10784	0
Gm10785	6
Gm10787	0
Gm10790	53
Gm10791	0
Gm10794	0
Gm10797	0
Gm10799	0
Gm10800	0
Gm10801	0
Gm10802	0
Gm10804	0
Gm10805	5
Gm10807	0
Gm10811	0
Gm10812	0
Gm10813	0
Gm10814	8
Gm10817	4
Gm10819	9
Gm10823	0
Gm10824	0
Gm10825	0
Gm10826	0
Gm10827	6
Gm10829	0
Gm10830	0
Gm10832	0
Gm10837	0
Gm10840	0
Gm10845	0
Gm10847	0
Gm10848	2
Gm10849	0
Gm10851	0
Gm10855	0
Gm10856	5
Gm10857	0
Gm10860	0
Gm10862	0
Gm10863	32
Gm10865	3
Gm10873	0
Gm10874	0
Gm10876	0
Gm10912	0
Gm10913	4
Gm10916	0
Gm10923	8
Gm10925	326
Gm10926	0
Gm10933	0
Gm10936	0
Gm10941	7
Gm10944	0
Gm10945	0
Gm10959	0
Gm10961	1
Gm10964	0
Gm10972	0
Gm10974	0
Gm10985	0
Gm10988	0
Gm10997	0
Gm10999	0
Gm11007	0
Gm11008	0
Gm11009	0
Gm11011	0
Gm11020	0
Gm11025	0
Gm11027	0
Gm11032	0
Gm11033	0
Gm11034	0
Gm11037	0
Gm11042	2
Gm11060	0
Gm11065	0
Gm11077	0
Gm11084	0
Gm11096	0
Gm11099	0
Gm1110	0
Gm11100	0
Gm11105	0
Gm11107	0
Gm11109	0
Gm11110	24
Gm11111	0
Gm11114	0
Gm11115	0
Gm11116	0
Gm11127	1
Gm1113	0
Gm11131	1
Gm11146	0
Gm11149	4
Gm11166	0
Gm11168	0
Gm11172	0
Gm11175	30
Gm11184	0
Gm11185	1
Gm11186	0
Gm11188	0
Gm11189	3
Gm11190	2
Gm11191	0
Gm11192	0
Gm11195	0
Gm11196	2
Gm11197	0
Gm11198	0
Gm11199	0
Gm11200	0
Gm11201	2
Gm11203	0
Gm11204	0
Gm11205	0
Gm11207	0
Gm11209	0
Gm11210	0
Gm11211	0
Gm11212	0
Gm11213	0
Gm11214	4
Gm11216	0
Gm11217	0
Gm11218	0
Gm11219	0
Gm11220	0
Gm11221	0
Gm11222	0
Gm11223	51
Gm11224	4
Gm11225	0
Gm11227	0
Gm11228	0
Gm11229	0
Gm1123	0
Gm11231	0
Gm11232	0
Gm11233	0
Gm11234	0
Gm11235	4
Gm11236	0
Gm11237	0
Gm11238	0
Gm11239	0
Gm11240	1
Gm11241	0
Gm11242	0
Gm11243	0
Gm11244	0
Gm11245	0
Gm11246	0
Gm11248	0
Gm11249	27
Gm11250	0
Gm11251	0
Gm11252	0
Gm11253	0
Gm11254	0
Gm11255	0
Gm11256	0
Gm11257	0
Gm11258	0
Gm11259	0
Gm11260	0
Gm11261	0
Gm11262	0
Gm11263	2
Gm11264	0
Gm11266	65
Gm11267	0
Gm11268	0
Gm11269	0
Gm11270	0
Gm11271	0
Gm11274	6
Gm11278	0
Gm11279	0
Gm11280	0
Gm11281	0
Gm11282	0
Gm11284	0
Gm11285	0
Gm11290	0
Gm11292	0
Gm11295	7
Gm11298	0
Gm11300	0
Gm11307	1
Gm11309	0
Gm11313	0
Gm11314	0
Gm11318	0
Gm11320	0
Gm11321	0
Gm11322	0
Gm11325	0
Gm11331	0
Gm11333	0
Gm11334	1
Gm11335	3
Gm11337	0
Gm11338	0
Gm11339	0
Gm11340	0
Gm11341	0
Gm11342	0
Gm11343	1
Gm11344	0
Gm11346	11
Gm11348	0
Gm11349	0
Gm11350	0
Gm11351	0
Gm11352	0
Gm11353	0
Gm11354	0
Gm11355	0
Gm11356	0
Gm11357	0
Gm11358	0
Gm11359	0
Gm11360	0
Gm11362	10
Gm11363	0
Gm11364	0
Gm11365	0
Gm11366	0
Gm11367	0
Gm11368	0
Gm11369	0
Gm11370	1
Gm11371	0
Gm11372	0
Gm11373	0
Gm11376	0
Gm11377	0
Gm11378	0
Gm11379	2
Gm11380	0
Gm11381	0
Gm11382	0
Gm11383	1
Gm11384	0
Gm11385	0
Gm11386	0
Gm11387	0
Gm11388	0
Gm11389	0
Gm11392	0
Gm11393	0
Gm11394	0
Gm11395	0
Gm11398	0
Gm11399	0
Gm1140	0
Gm11400	2
Gm11401	0
Gm11403	0
Gm11404	0
Gm11405	0
Gm11406	0
Gm11407	2
Gm11408	1
Gm11409	0
Gm1141	3
Gm11410	5
Gm11411	0
Gm11412	1
Gm11413	1
Gm11414	0
Gm11415	0
Gm11416	0
Gm11417	0
Gm11418	0
Gm11419	0
Gm11420	0
Gm11421	0
Gm11422	0
Gm11423	25
Gm11424	0
Gm11425	3
Gm11426	0
Gm11427	0
Gm11429	0
Gm11430	0
Gm11431	0
Gm11432	0
Gm11433	0
Gm11434	0
Gm11437	0
Gm11438	1
Gm11439	0
Gm11440	0
Gm11443	0
Gm11444	0
Gm11445	0
Gm11446	0
Gm11447	0
Gm11448	0
Gm11449	0
Gm11450	0
Gm11451	13
Gm11452	0
Gm11453	4
Gm11454	1
Gm11455	1
Gm11456	0
Gm11457	0
Gm11460	1
Gm11461	0
Gm11462	0
Gm11464	0
Gm11465	3
Gm11466	0
Gm11467	0
Gm11468	8
Gm11470	0
Gm11471	0
Gm11472	0
Gm11473	0
Gm11474	0
Gm11475	0
Gm11476	1
Gm11478	208
Gm11479	1
Gm11480	0
Gm11481	0
Gm11482	0
Gm11483	1
Gm11484	0
Gm11485	0
Gm11486	0
Gm11487	0
Gm11488	0
Gm11489	0
Gm11490	0
Gm11491	0
Gm11493	0
Gm11494	0
Gm11496	2
Gm11497	0
Gm11498	0
Gm11500	0
Gm11501	0
Gm11502	1
Gm11504	0
Gm11505	0
Gm11506	0
Gm11507	0
Gm11508	8
Gm11509	0
Gm11510	1
Gm11511	1
Gm11512	14
Gm11513	0
Gm11514	0
Gm11515	0
Gm11516	0
Gm11517	2
Gm11518	1
Gm11520	3
Gm11521	0
Gm11522	0
Gm11523	1
Gm11524	0
Gm11525	1
Gm11527	0
Gm11528	0
Gm11529	0
Gm11531	1
Gm11532	2
Gm11533	0
Gm11534	0
Gm11535	0
Gm11536	0
Gm11537	0
Gm11539	12
Gm11540	0
Gm11541	4
Gm11542	3
Gm11543	0
Gm11544	0
Gm11545	0
Gm11546	0
Gm11548	0
Gm11549	744
Gm11550	0
Gm11551	0
Gm11553	0
Gm11554	0
Gm11555	0
Gm11556	0
Gm11557	2
Gm11558	0
Gm11559	0
Gm11560	5
Gm11561	0
Gm11562	0
Gm11563	0
Gm11564	0
Gm11565	0
Gm11566	0
Gm11567	0
Gm11568	0
Gm11569	0
Gm11571	0
Gm11572	0
Gm11573	0
Gm11574	5
Gm11575	0
Gm11576	0
Gm11577	0
Gm11578	7
Gm11579	0
Gm11581	0
Gm11582	0
Gm11583	3
Gm11584	0
Gm11585	0
Gm11586	0
Gm11587	0
Gm11588	0
Gm11590	0
Gm11591	0
Gm11592	6
Gm11594	0
Gm11595	0
Gm11596	0
Gm11597	0
Gm11598	7
Gm11599	2
Gm11600	0
Gm11604	0
Gm11605	3
Gm11606	0
Gm11608	0
Gm11609	0
Gm11611	17
Gm11613	204
Gm11614	0
Gm11615	2
Gm11617	0
Gm11618	0
Gm11619	0
Gm11620	9
Gm11621	0
Gm11622	0
Gm11623	0
Gm11624	0
Gm11625	2
Gm11626	0
Gm11627	186
Gm11628	15
Gm11629	12
Gm11630	0
Gm11631	0
Gm11632	0
Gm11633	3
Gm11634	0
Gm11635	0
Gm11636	1
Gm11637	11
Gm11638	1
Gm11639	7
Gm11640	0
Gm11642	14
Gm11643	0
Gm11644	0
Gm11645	1
Gm11646	0
Gm11649	0
Gm11650	15
Gm11651	0
Gm11652	4
Gm11653	0
Gm11655	0
Gm11656	0
Gm11657	0
Gm11658	2
Gm11659	0
Gm11660	0
Gm11661	0
Gm11662	0
Gm11663	0
Gm11665	0
Gm11667	0
Gm11668	1
Gm11670	0
Gm11672	0
Gm11673	0
Gm11674	0
Gm11675	1
Gm11676	0
Gm11677	0
Gm11679	0
Gm11680	0
Gm11681	3
Gm11682	0
Gm11683	0
Gm11684	0
Gm11685	0
Gm11686	0
Gm11687	11
Gm11688	0
Gm11689	0
Gm11690	0
Gm11691	0
Gm11692	0
Gm11693	0
Gm11694	0
Gm11695	1
Gm11696	33
Gm11697	0
Gm11698	0
Gm11699	0
Gm11700	0
Gm11701	0
Gm11702	1
Gm11703	3
Gm11704	0
Gm11706	0
Gm11707	0
Gm11708	0
Gm11712	0
Gm11713	0
Gm11714	0
Gm11715	0
Gm11716	3
Gm11718	2
Gm11719	0
Gm11722	0
Gm11723	0
Gm11724	0
Gm11725	1
Gm11726	0
Gm11728	1
Gm11729	2
Gm11730	2
Gm11731	0
Gm11732	1
Gm11733	1
Gm11734	3
Gm11735	0
Gm11736	0
Gm11737	0
Gm11738	2
Gm11739	0
Gm11742	0
Gm11743	0
Gm11745	0
Gm11746	0
Gm11747	0
Gm11748	0
Gm11749	0
Gm11750	0
Gm11751	0
Gm11752	0
Gm11753	0
Gm11754	0
Gm11755	1
Gm11756	0
Gm11757	0
Gm11758	0
Gm11759	0
Gm11760	0
Gm11761	0
Gm11762	25
Gm11763	0
Gm11764	0
Gm11765	0
Gm11766	0
Gm11767	38
Gm11769	0
Gm11770	0
Gm11771	0
Gm11772	5
Gm11773	0
Gm11774	0
Gm11775	0
Gm11779	0
Gm11780	0
Gm11781	0
Gm11782	1
Gm11783	0
Gm11784	0
Gm11785	0
Gm11786	0
Gm11787	0
Gm11788	1
Gm11789	0
Gm11790	0
Gm11791	0
Gm11792	0
Gm11793	0
Gm11794	0
Gm11795	0
Gm11796	0
Gm11797	0
Gm11798	0
Gm11799	1
Gm11800	0
Gm11801	0
Gm11802	1
Gm11803	0
Gm11804	0
Gm11805	1
Gm11808	101
Gm11809	0
Gm11810	0
Gm11813	0
Gm11814	2
Gm11815	0
Gm11816	0
Gm11817	0
Gm11819	0
Gm11820	6
Gm11821	0
Gm11822	0
Gm11823	0
Gm11824	1
Gm11825	0
Gm11826	1
Gm11827	2
Gm11829	0
Gm11830	1
Gm11831	0
Gm11832	0
Gm11833	0
Gm11834	0
Gm11835	0
Gm11836	1
Gm11837	13
Gm11838	0
