#GENE	STR-M-DSVA2
Dnajb13	84
Dnajb14	3894
Dnajb2	2532
Dnajb3	57
Dnajb4	2144
Dnajb5	3104
Dnajb6	1401
Dnajb6-ps	16
Dnajb7	3
Dnajb8	0
Dnajb9	1644
Dnajc1	709
Dnajc10	2892
Dnajc11	1769
Dnajc12	351
Dnajc13	1890
Dnajc14	2002
Dnajc15	1655
Dnajc16	1754
Dnajc17	240
Dnajc18	3836
Dnajc19	645
Dnajc19-ps	8
Dnajc2	1089
Dnajc21	461
Dnajc22	5
Dnajc24	334
Dnajc25	144
Dnajc27	6290
Dnajc28	294
Dnajc3	2806
Dnajc30	804
Dnajc4	274
Dnajc5	13261
Dnajc5b	2
Dnajc5g	0
Dnajc6	7408
Dnajc7	5123
Dnajc8	2555
Dnajc9	866
Dnal1	5867
Dnal4	1267
Dnali1	207
Dnase1	3
Dnase1l1	49
Dnase1l2	25
Dnase1l3	0
Dnase2a	198
Dnase2b	1
Dnd1	20
Dnd1-ps	0
Dner	5794
Dnhd1	61
Dnlz	1333
Dnm1	15839
Dnm1l	7948
Dnm2	2255
Dnm3	5057
Dnm3os	1
Dnmbp	441
Dnmt1	1865
Dnmt3a	9453
Dnmt3a-ps1	0
Dnmt3aos	0
Dnmt3b	28
Dnmt3bos	0
Dnmt3c	16
Dnmt3l	2
Dnmt3l-ps1	0
Dnpep	1320
Dnph1	110
Dntt	0
Dnttip1	546
Dnttip2	906
Doc2a	436
Doc2b	4204
Doc2g	165
Dock1	1348
Dock10	3013
Dock11	744
Dock2	237
Dock3	5320
Dock4	4266
Dock5	243
Dock6	663
Dock7	1336
Dock8	246
Dock9	2669
Dohh	381
Dok1	79
Dok2	21
Dok3	38
Dok4	1530
Dok5	503
Dok6	4502
Dok7	323
Dolk	715
Dolpp1	558
Donson	306
Dop1a	1267
Dop1b	2375
Dot1l	1653
Doxl1	0
Doxl2	0
Dpagt1	415
Dpep1	3
Dpep2	0
Dpep2nb	2
Dpep3	0
Dpf1	1804
Dpf2	1482
Dpf3	181
Dph1	258
Dph2	355
Dph3	1053
Dph3b-ps	0
Dph5	289
Dph6	787
Dph7	571
Dpm1	235
Dpm2	1129
Dpm3	447
Dpp10	3847
Dpp3	1419
Dpp4	74
Dpp6	8794
Dpp7	277
Dpp8	6798
Dpp9	1395
Dppa1	0
Dppa2	0
Dppa3	0
Dppa3-ps	0
Dppa4	0
Dppa5a	7
Dppa5b	0
Dppa5c	0
Dpt	0
Dpy19l1	2409
Dpy19l2	64
Dpy19l3	2650
Dpy19l4	1558
Dpy30	691
Dpyd	232
Dpys	12
Dpysl2	8201
Dpysl3	5041
Dpysl4	2314
Dpysl5	3268
Dqx1	2
Dr1	1673
Dram1	34
Dram2	1159
Drap1	2614
Draxin	186
Drc1	609
Drc3	436
Drc7	255
Drd1	4606
Drd2	3927
Drd3	30
Drd4	3
Drd5	173
Dreh	0
Drg1	2296
Drg2	1503
Drosha	2875
Drp2	2207
Drr1	0
Dsc1	9
Dsc2	29
Dsc3	45
Dscam	2126
Dscaml1	1139
Dscc1	22
Dse	130
Dsel	810
Dsg1a	2
Dsg1b	4
Dsg1c	145
Dsg2	144
Dsg3	1
Dsg4	0
Dsn1	172
Dsp	63
Dspp	7
Dst	10256
Dstn	6001
Dstyk	2485
Dtd1	1874
Dtd2	399
Dthd1	39
Dtl	131
Dtna	5161
Dtnb	1732
Dtnbos	12
Dtnbp1	1294
Dtwd1	198
Dtwd2	127
Dtx1	2270
Dtx2	240
Dtx3	4841
Dtx3l	131
Dtx4	1357
Dtymk	723
Dubr	462
Duox1	4
Duox2	70
Duoxa1	1
Duoxa2	1
Dupd1	2
Dus1l	616
Dus2	324
Dus3l	1094
Dus4l	154
Dusp1	538
Dusp10	211
Dusp11	1697
Dusp12	270
Dusp13	5
Dusp14	724
Dusp15	962
Dusp16	562
Dusp18	1108
Dusp19	688
Dusp2	53
Dusp21	0
Dusp22	967
Dusp23	72
Dusp26	3268
Dusp27	28
Dusp28	383
Dusp3	4441
Dusp4	260
Dusp5	228
Dusp6	1363
Dusp7	1563
Dusp8	6269
Dusp9	57
Dut	665
Duxbl1	3
Duxbl2	0
Duxbl3	0
Duxf3	0
Dvl1	2108
Dvl2	366
Dvl3	1668
Dxo	289
Dydc1	0
Dydc2	19
Dym	1280
Dynap	0
Dync1h1	12161
Dync1i1	2134
Dync1i2	4505
Dync1li1	2800
Dync1li2	9290
Dync2h1	1221
Dync2li1	728
Dynll1	5742
Dynll2	42555
Dynlrb1	4909
Dynlrb2	208
Dynlt1-ps1	17
Dynlt1a	171
Dynlt1b	37
Dynlt1c	20
Dynlt1f	59
Dynlt3	5087
Dyrk1a	2644
Dyrk1b	663
Dyrk2	1416
Dyrk3	159
Dyrk4	9
Dysf	83
Dytn	6
Dzank1	11355
Dzip1	2883
Dzip1l	509
Dzip3	3105
E030013I19Rik	2
E030018B13Rik	0
E030022I16Rik	7
E030024N20Rik	4
E030025P04Rik	0
E030026E10Rik	0
E030030I06Rik	2
E030032P16Rik	0
E030037K01Rik	0
E030042O20Rik	8
E030044B06Rik	0
E130006D01Rik	37
E130008D07Rik	386
E130018N17Rik	1
E130018O15Rik	0
E130101E03Rik	0
E130102H24Rik	28
E130111B04Rik	1
E130114P18Rik	391
E130116L18Rik	0
E130119H09Rik	1
E130120K24Rik	0
E130201H02Rik	7
E130202H07Rik	0
E130208F15Rik	15
E130215H24Rik	20
E130218I03Rik	3
E130304I02Rik	0
E130307A14Rik	638
E130308A19Rik	634
E130309D02Rik	527
E130310I04Rik	1
E130311K13Rik	224
E130317F20Rik	201
E230001N04Rik	20
E230013L22Rik	14
E230014E18Rik	0
E230015B07Rik	14
E230016K23Rik	4
E230016M11Rik	37
E230020A03Rik	0
E230020D15Rik	3
E230025N22Rik	27
E230029C05Rik	62
E230032D23Rik	0
E230034D01Rik	0
E2f1	254
E2f2	74
E2f3	1140
E2f4	723
E2f5	493
E2f6	1083
E2f7	40
E2f8	107
E330010L02Rik	0
E330011M16Rik	0
E330011O21Rik	7
E330012B07Rik	0
E330013P04Rik	2
E330014E10Rik	0
E330016L19Rik	0
E330017L17Rik	6
E330018M18Rik	0
E330020D12Rik	7
E330021D16Rik	0
E330023G01Rik	0
E330032C10Rik	0
E330034G19Rik	5
E330034L11Rik	180
E330035G20Rik	2
E330037G11Rik	1
E330040D14Rik	0
E430002N23Rik	9
E430014B02Rik	0
E430018J23Rik	198
E430021H15Rik	1
E430024I08Rik	227
E430024P14Rik	184
E4f1	382
E530001F21Rik	6
E530011L22Rik	174
ETV3L	0
EU599041	0
Eaf1	855
Eaf2	20
Eapp	1713
Ear-ps1	0
Ear-ps10	0
Ear-ps12	0
Ear-ps2	0
Ear-ps3	0
Ear-ps4	0
Ear-ps5	0
Ear-ps7	0
Ear-ps8	0
Ear-ps9	0
Ear1	3
Ear10	0
Ear14	0
Ear2	5
Ear6	0
Ears2	244
Ebag9	991
Ebf1	624
Ebf2	178
Ebf3	464
Ebf4	330
Ebi3	34
Ebna1bp2	1221
Ebp	716
Ebpl	334
Ecd	1244
Ece1	1676
Ece2	105
Ecel1	2293
Ech1	1339
Echdc1	1453
Echdc2	119
Echdc3	32
Echs1	1968
Eci1	587
Eci2	1259
Eci3	6
Ecm1	153
Ecm2	262
Ecpas	3916
Ecrg4	986
Ecscr	211
Ecsit	1110
Ect2	168
Ect2l	32
Eda	276
Eda2r	37
Edar	63
Edaradd	21
Edc3	984
Edc4	1445
Eddm3b	0
Edem1	849
Edem2	589
Edem3	1937
Edf1	2862
Edil3	3343
Edn1	103
Edn2	1
Edn3	165
Ednra	269
Ednrb	8866
Edrf1	678
Eea1	1629
Eed	448
Eef1a1	84944
Eef1a1-ps1	108
Eef1a1-ps2	0
Eef1a2	16992
Eef1akmt1	764
Eef1akmt2	639
Eef1akmt3	3
Eef1akmt4	25
Eef1aknmt	434
Eef1b2	5775
Eef1d	1900
Eef1e1	792
Eef1g	4365
Eef2	39732
Eef2-ps2	587
Eef2k	931
Eef2kmt	163
Eefsec	443
Eepd1	580
Efcab1	703
Efcab10	61
Efcab11	45
Efcab12	102
Efcab14	2913
Efcab15	64
Efcab2	1030
Efcab3	2
Efcab5	60
Efcab6	78
Efcab7	48
Efcab8	3
Efcab9	12
Efcc1	166
Efemp1	56
Efemp2	344
Efhb	60
Efhc1	118
Efhc2	95
Efhd1	431
Efhd1os	0
Efhd2	2102
Efl1	504
Efna1	133
Efna2	329
Efna3	1093
Efna4	21
Efna5	708
Efnb1	413
Efnb2	2528
Efnb3	9138
Efr3a	1877
Efr3b	5183
Efs	493
Eftud2	2580
Egf	28
Egfem1	118
Egfl6	107
Egfl7	485
Egfl8	55
Egflam	213
Egfr	1024
Egfros	0
Egln1	2922
Egln2	2503
Egln3	122
Egr1	6595
Egr2	464
Egr3	3128
Egr4	776
Ehbp1	1761
Ehbp1l1	1421
Ehd1	1910
Ehd2	268
Ehd3	2701
Ehd4	422
Ehf	3
Ehhadh	203
Ehmt1	1414
Ehmt2	6478
Ei24	3974
Eid1	8186
Eid2	952
Eid2b	956
Eid3	2
Eif1	8699
Eif1-ps1	0
Eif1-ps2	1
Eif1-ps3	0
Eif1a	1739
Eif1ad	840
Eif1ax	5615
Eif1b	2337
Eif2a	1535
Eif2ak1	2099
Eif2ak2	439
Eif2ak3	855
Eif2ak4	541
Eif2b1	948
Eif2b2	903
Eif2b3	415
Eif2b4	987
Eif2b5	1781
Eif2c5	0
Eif2d	645
Eif2s1	1518
Eif2s2	1929
Eif2s3x	861
Eif2s3x-ps1	1
Eif2s3y	903
Eif3a	6479
Eif3b	3370
Eif3c	5894
Eif3d	2325
Eif3e	2670
Eif3f	3613
Eif3g	1512
Eif3h	3982
Eif3i	2793
Eif3j1	1011
Eif3j2	45
Eif3k	2293
Eif3l	2285
Eif3m	1941
Eif3s6-ps1	8
Eif3s6-ps2	5
Eif3s6-ps3	1
Eif3s6-ps4	0
Eif4a-ps4	76
Eif4a1	7996
Eif4a2	16394
Eif4a3	1643
Eif4a3l1	0
Eif4a3l2	0
Eif4b	7241
Eif4e	2715
Eif4e1b	0
Eif4e2	2071
Eif4e3	365
Eif4ebp1	34
Eif4ebp2	3213
Eif4ebp3	4
Eif4enif1	1311
Eif4g1	9052
Eif4g2	29193
Eif4g3	5308
Eif4h	12171
Eif5	7791
Eif5a	7938
Eif5a2	1577
Eif5al3-ps	9
Eif5b	3041
Eif6	1141
Eipr1	1186
Elac1	855
Elac2	826
Elane	0
Elavl1	2798
Elavl2	2080
Elavl3	9962
Elavl4	1866
Eldr	7
Elf1	420
Elf2	1130
Elf3	0
Elf4	98
Elf5	36
Elfn1	1266
Elfn2	5599
Elk1	2055
Elk3	397
Elk4	725
Ell	482
Ell2	1141
Ell3	1
Elmo1	5290
Elmo2	4258
Elmo3	50
Elmod1	9354
Elmod2	947
Elmod3	695
Elmsan1	674
Eln	752
Eloa	1351
Elob	3616
Elobl	0
Eloc	3883
Elof1	1414
Elovl1	1223
Elovl2	1046
Elovl3	0
Elovl4	2690
Elovl5	4350
Elovl6	4660
Elovl7	1866
Elp1	2151
Elp2	2537
Elp3	2431
Elp4	644
Elp5	1857
Elp6	351
Emb	1035
Emc1	2634
Emc10	4940
Emc2	2167
Emc3	2852
Emc4	2618
Emc6	1216
Emc7	4668
Emc8	2843
Emc9	501
Emcn	192
Emd	1034
Eme1	22
Eme2	400
Emg1	920
Emid1	347
Emilin1	72
Emilin2	123
Emilin3	7
Eml1	3621
Eml2	6756
Eml3	311
Eml4	1230
Eml5	1386
Eml6	1040
Emp1	242
Emp2	2439
Emp3	41
Emsy	1791
Emx1	25
Emx2	300
Emx2os	69
En1	6
En2	27
Enah	6269
Enam	0
Enc1	13833
Endod1	3189
Endog	327
Endou	36
Endov	1020
Eng	875
Engase	219
Enho	1628
Enkd1	153
Enkur	282
Eno1	6828
Eno1b	13
Eno2	22689
Eno3	93
Eno4	182
Enoph1	1246
Enox1	736
Enox2	635
Enpep	81
Enpp1	175
Enpp2	31073
Enpp3	25
Enpp4	1113
Enpp5	8495
Enpp6	3590
Enpp7	0
Ensa	8801
Enthd1	0
Entpd1	866
Entpd2	482
Entpd3	685
Entpd4	0
Entpd4b	0
Entpd5	1606
Entpd6	1897
Entpd7	327
Entpd8	0
Entr1	1668
Eny2	1776
Eogt	1224
Eomes	479
Ep300	2091
Ep400	2510
Epas1	4607
Epb41	1965
Epb41l1	18943
Epb41l2	7544
Epb41l3	5216
Epb41l4a	351
Epb41l4aos	86
Epb41l4b	1150
Epb41l5	549
Epb42	2
Epc1	1352
Epc2	1391
Epcam	68
Epdr1	2220
Epg5	1380
Epgn	7
Epha1	21
Epha10	793
Epha2	57
Epha3	402
Epha4	6494
Epha5	3057
Epha6	493
Epha7	2099
Epha8	558
Ephb1	3410
Ephb2	728
Ephb3	416
Ephb4	233
Ephb6	1415
Ephx1	693
Ephx2	682
Ephx3	3
Ephx4	654
Epm2a	1454
Epm2aip1	7154
Epn1	7997
Epn2	4524
Epn3	140
Epo	0
Epop	231
Epor	285
Epp13	0
Eppin	0
Eppk1	15
Eprn	9
Eprs	3571
Eps15	8485
Eps15l1	1270
Eps8	1913
Eps8l1	249
Eps8l2	82
Eps8l3	17
Epsti1	44
Epx	51
Epyc	1
Eqtn	0
Eral1	515
Erap1	556
Eras	0
Erbb2	158
Erbb3	956
Erbb4	2793
Erbin	4242
Erc1	2657
Erc2	4618
Ercc1	379
Ercc2	772
Ercc3	991
Ercc4	654
Ercc5	687
Ercc6	759
Ercc6l	36
Ercc6l2	751
Ercc8	458
Erdr1	4
Ereg	0
Erf	1675
Erfe	5
Erfl	0
Erg	243
Erg28	1599
Ergic1	3970
Ergic2	1445
Ergic3	3111
Erh	774
Eri1	536
Eri2	364
Eri3	3410
Erich1	154
Erich2	69
Erich2os	7
Erich3	1155
Erich4	3
Erich5	1
Erich6	35
Erich6b	2
Erlec1	1885
Erlin1	934
Erlin2	2308
Ermap	24
Ermard	136
Ermn	2824
Ermp1	2750
Ern1	288
Ern2	17
Ero1l	930
Ero1lb	487
Erp27	13
Erp29	3220
Erp44	1311
Errfi1	760
Erv3	14
Esam	615
Esco1	747
Esco2	52
Esd	2141
Esd-ps	0
Esf1	858
Esm1	8
Esp1	0
Esp15	0
Esp16	0
Esp18	0
Esp22	0
Esp23	0
Esp24	0
Esp3	0
Esp31	0
Esp34	0
Esp36	0
Esp38	0
Esp4	0
Esp5	0
Esp6	0
Esp8	0
Espl1	115
Espn	27
Espnl	4
Esr1	302
Esr2	29
Esrp1	4
Esrp2	2
Esrra	1443
Esrrb	50
Esrrg	688
Ess2	701
Esx1	1
Esyt1	276
Esyt2	1598
Esyt3	191
Etaa1	281
Etaa1os	30
Etd	0
Etf1	3812
Etfa	1451
Etfb	274
Etfbkmt	81
Etfbl	2
Etfdh	1297
Etfrf1	1092
Ethe1	205
Etl4	1216
Etnk1	12301
Etnk2	123
Etnppl	847
Etohd2	21
Etos1	0
Ets1	730
Ets2	1940
Etv1	1642
Etv2	0
Etv3	745
Etv4	443
Etv5	1834
Etv6	858
Eva1a	439
Eva1b	107
Eva1c	16
Evc	204
Evc2	203
Evi2	3
Evi2a	512
Evi2b	0
Evi5	2908
Evi5l	4144
Evl	4908
Evpl	253
Evx1	0
Evx1os	0
Evx2	0
Ewsr1	5129
Exd1	70
Exd2	1424
Exo1	42
Exo5	336
Exoc1	1084
Exoc2	1535
Exoc3	3915
Exoc3l	28
Exoc3l2	7
Exoc3l4	31
Exoc4	3008
Exoc5	2443
Exoc6	1333
Exoc6b	2619
Exoc7	2036
Exoc8	1000
Exog	910
Exosc1	351
Exosc10	1269
Exosc2	663
Exosc3	247
Exosc4	592
Exosc5	504
Exosc6	0
Exosc7	549
Exosc8	369
Exosc9	978
Exph5	210
Ext1	995
Ext2	1310
Extl1	809
Extl2	2567
Extl3	4625
Eya1	238
Eya2	77
Eya3	905
Eya4	111
Ezh1	1100
Ezh2	399
Ezr	2963
F10	1
F11	0
F11r	601
F12	23
F13a1	110
F13b	0
F2	0
F2r	447
F2rl1	7
F2rl2	17
F2rl3	5
F3	979
F420014N23Rik	8
F5	390
F530104D19Rik	0
F630028O10Rik	0
F630040K05Rik	27
F630042J09Rik	17
F630206G17Rik	0
F7	4
F730016J06Rik	9
F730035M05Rik	0
F730035P03Rik	0
F730043M19Rik	167
F730048M01Rik	0
F730311O21Rik	0
F8	119
F830002E08Rik	0
F830016B08Rik	1
F830045P16Rik	0
F830112A20Rik	0
F830115B05Rik	0
F830208F22Rik	1
F830210D05Rik	0
F830212C03Rik	0
F8a	451
F9	15
F930017D23Rik	2
Fa2h	2692
Faah	795
Faap100	532
Faap20	726
Faap24	150
Fabp1	0
Fabp12	1
Fabp2	0
Fabp3	679
Fabp3-ps1	6
Fabp4	7
Fabp5	4099
Fabp5l2	1
Fabp6	0
Fabp7	3974
Fabp9	0
Fadd	168
Faddos	3
Fads1	9954
Fads2	12330
Fads2b	3
Fads3	682
Fads6	698
Faf1	1177
Faf2	1964
Fah	275
Fahd1	447
Fahd2a	503
Faim	583
Faim2	7741
Faiml	0
Fam102a	3584
Fam102b	4576
Fam104a	834
Fam107a	17407
Fam107b	1536
Fam110a	194
Fam110b	1548
Fam110c	2
Fam111a	152
Fam114a1	228
Fam114a2	1204
Fam117a	195
Fam117b	2477
Fam118a	632
Fam118b	576
Fam120a	6483
Fam120b	2361
Fam120c	2168
Fam122a	315
Fam122b	321
Fam122c	0
Fam124a	841
Fam124b	9
Fam126a	1375
Fam126b	3165
Fam129a	163
Fam129b	774
Fam129c	31
Fam131a	3962
Fam131b	5181
Fam131c	137
Fam133b	889
Fam135a	1027
Fam135b	1080
Fam136a	915
Fam136b-ps	0
Fam13a	402
Fam13b	1919
Fam13c	1714
Fam149a	1075
Fam149b	965
Fam151a	4
Fam151b	171
Fam155a	1853
Fam160a1	41
Fam160a2	2010
Fam160b1	844
Fam160b2	1699
Fam161a	169
Fam161b	442
Fam162a	803
Fam162b	0
Fam163a	493
Fam163b	2043
Fam166a	0
Fam166b	68
Fam166c	69
Fam167a	439
Fam167b	15
Fam168a	13096
Fam168b	13018
Fam169a	1812
Fam169b	23
Fam170a	0
Fam170b	0
Fam171a1	2416
Fam171a2	1789
Fam171b	9986
Fam172a	1712
Fam173a	946
Fam174a	1627
Fam174b	674
Fam174c	39
Fam177a	0
Fam177a2	0
Fam178b	13
Fam180a	19
Fam181a	76
Fam181b	818
Fam183b	204
Fam184a	786
Fam184b	506
Fam185a	491
Fam186a	3
Fam186b	40
Fam187a	0
Fam187b	4
Fam189a1	1159
Fam189a2	564
Fam189b	1080
Fam192a	1470
Fam193a	1353
Fam193b	886
Fam199x	574
Fam204a	596
Fam205a1	8
Fam205a2	0
Fam205a3	0
Fam205a4	0
Fam205c	0
Fam207a	1175
Fam209	1
Fam20a	593
Fam20b	3436
Fam20c	1700
Fam210a	1610
Fam210b	2361
Fam214a	1643
Fam214b	808
Fam216a	1640
Fam216b	232
Fam217a	18
Fam217b	1559
Fam219a	6046
Fam219aos	4
Fam219b	889
Fam220-ps	0
Fam220a	940
Fam221a	27
Fam221b	48
Fam222a	552
Fam222b	770
Fam227a	141
Fam227b	10
Fam228a	29
Fam228b	152
Fam229a	1
Fam229b	382
Fam234a	835
Fam234b	5804
Fam240a	0
Fam240b	0
Fam241a	244
Fam241b	731
Fam243	0
Fam24a	0
Fam24b	2
Fam25c	2
Fam32a	2844
Fam3a	629
Fam3b	1
Fam3c	2571
Fam43a	484
Fam43b	436
Fam45a	1024
Fam47c	0
Fam47e	31
Fam49a	6244
Fam49b	6587
Fam50a	668
Fam50b	2
Fam53a	618
Fam53b	824
Fam53c	2444
Fam57a	829
Fam57b	1301
Fam71a	0
Fam71b	0
Fam71d	0
Fam71e1	242
Fam71e2	0
Fam71f1	0
Fam71f2	4
Fam72a	51
Fam76a	1423
Fam76b	609
Fam78a	156
Fam78b	1289
Fam81a	3368
Fam81b	13
Fam83a	5
Fam83b	7
Fam83c	0
Fam83d	69
Fam83e	4
Fam83f	24
Fam83g	3
Fam83h	27
Fam89a	28
Fam89b	0
Fam8a1	3865
Fam90a1a	0
Fam90a1b	15
Fam91a1	3268
Fam92a	1221
Fam92b	31
Fam98a	1216
Fam98b	1745
Fam98c	854
Fan1	326
Fanca	36
Fancb	165
Fancc	223
Fancd2	119
Fancd2os	1
Fance	413
Fancf	68
Fancg	237
Fanci	47
Fancl	232
Fancm	429
Fank1	99
Fap	92
Far1	3719
Far1os	1
Far2	766
Far2os1	2
Far2os2	0
Farp1	1845
Farp2	300
Fars2	656
Farsa	781
Farsb	1656
Fas	43
Fasl	1
Fasn	9972
Fastk	1774
Fastkd1	560
Fastkd2	484
Fastkd3	283
Fastkd5	130
Fat1	2100
Fat2	4
Fat3	2518
Fat4	303
Fate1	1
Fau	4395
Fau-ps1	0
Fau-ps2	1
Faxc	1504
Fbf1	2025
Fbh1	3094
Fbl	828
Fbl-ps2	17
Fblim1	134
Fbll1	1253
Fbln1	270
Fbln2	262
Fbln5	304
Fbln7	134
Fbn1	283
Fbn2	121
Fbp1	13
Fbp2	1
Fbrs	1092
Fbrsl1	1131
Fbxl12	217
Fbxl12os	81
Fbxl13	35
Fbxl14	867
Fbxl15	517
Fbxl16	28594
Fbxl17	1796
Fbxl18	1944
Fbxl19	2943
Fbxl2	1159
Fbxl20	1893
Fbxl21	198
Fbxl22	5
Fbxl3	2429
Fbxl4	540
Fbxl5	2969
Fbxl6	503
Fbxl7	68
Fbxl8	18
Fbxo10	1701
Fbxo11	4622
Fbxo15	15
Fbxo16	288
Fbxo17	88
Fbxo2	1051
Fbxo21	4212
Fbxo22	1145
Fbxo24	6
Fbxo25	2136
Fbxo27	119
Fbxo28	1279
Fbxo3	3619
Fbxo30	468
Fbxo31	3214
Fbxo32	1189
Fbxo33	1052
Fbxo34	881
Fbxo36	119
Fbxo38	1370
Fbxo39	0
Fbxo4	190
Fbxo40	2
Fbxo41	4659
Fbxo42	1499
Fbxo43	0
Fbxo44	1990
Fbxo45	1732
Fbxo46	346
Fbxo47	15
Fbxo48	13
Fbxo5	64
Fbxo6	417
Fbxo7	954
Fbxo8	961
Fbxo9	2331
Fbxw10	35
Fbxw11	4759
Fbxw13	23
Fbxw14	0
Fbxw15	0
Fbxw16	0
Fbxw17	218
Fbxw18	0
Fbxw19	0
Fbxw2	2389
Fbxw20	0
Fbxw21	0
Fbxw22	0
Fbxw23	0
Fbxw24	0
Fbxw25	0
Fbxw26	0
Fbxw27	0
Fbxw28	0
Fbxw4	706
Fbxw5	2575
Fbxw7	3085
Fbxw8	2061
Fbxw9	455
Fcamr	1
Fcer1a	0
Fcer1g	292
Fcer2a	0
Fcf1	304
Fcgbp	14
Fcgr1	180
Fcgr2b	174
Fcgr3	490
Fcgr4	13
Fcgrt	532
Fcho1	2050
Fcho2	1417
Fchsd1	231
Fchsd2	2421
Fcmr	2
Fcna	8
Fcnaos	27
Fcnb	0
Fcor	236
Fcrl1	30
Fcrl5	0
Fcrl6	1
Fcrla	1
Fcrlb	11
Fcrls	1740
Fcsk	319
Fdft1	2188
Fdps	363
Fdx1	253
Fdx2	1
Fdxacb1	172
Fdxr	312
Fech	1710
Fem1a	2357
Fem1al	14
Fem1b	7408
Fem1c	1780
Fen1	332
Fendrr	2
Fer	678
Fer1l4	0
Fer1l5	7
Fer1l6	16
Ferd3l	0
Fermt1	1
Fermt2	3288
Fermt3	195
Fes	127
Fetub	4
Fev	0
Fez1	8715
Fez2	1105
Fezf1	8
Fezf2	56
Ffar1	0
Ffar2	4
Ffar3	41
Ffar4	2
Fga	0
Fgb	0
Fgd1	746
Fgd2	245
Fgd3	485
Fgd4	1149
Fgd5	457
Fgd6	791
Fgf1	2996
Fgf10	76
Fgf11	1184
Fgf12	4126
Fgf13	3130
Fgf14	1604
Fgf15	17
Fgf16	87
Fgf17	43
Fgf18	42
Fgf2	367
Fgf20	30
Fgf21	0
Fgf22	22
Fgf23	3
Fgf2os	0
Fgf3	126
Fgf4	0
Fgf5	10
Fgf6	0
Fgf7	29
Fgf8	0
Fgf9	549
Fgfbp1	53
Fgfbp3	185
Fgfr1	2570
Fgfr1op	598
Fgfr1op2	2091
Fgfr2	1931
Fgfr3	4214
Fgfr3-ps	1
Fgfr4	3
Fgfrl1	655
Fgg	3
Fggy	271
Fgl1	15
Fgl2	55
Fgr	5
Fh1	2692
Fhad1	207
Fhad1os1	0
Fhad1os2	3
Fhdc1	160
Fhit	201
Fhitos	0
Fhl1	3738
Fhl2	247
Fhl3	138
Fhl4	39
Fhl5	3
Fhod1	169
Fhod3	753
Fibcd1	893
Fibin	124
Fibp	858
Ficd	415
Fig4	1333
Figla	0
Fign	226
Fignl1	89
Fignl2	123
Filip1	1289
Filip1l	97
Fip1l1	2788
Firre	629
Fis1	3544
Fitm1	0
Fitm2	1073
Fiz1	659
Fjx1	1705
Fkbp10	422
Fkbp11	27
Fkbp14	441
Fkbp15	1747
Fkbp1a	21000
Fkbp1a-ps1	6
Fkbp1a-ps2	0
Fkbp1a-ps3	0
Fkbp1b	410
Fkbp2	2047
Fkbp3	3496
Fkbp4	3659
Fkbp5	1786
Fkbp6	2
Fkbp7	47
Fkbp8	8847
Fkbp9	2669
Fkbpl	247
Fkrp	1287
Fktn	2965
Flacc1	3
Flad1	655
Flcn	1375
Flg	0
Flg2	0
Fli1	191
Flicr	47
Flii	1279
Flna	2307
Flnb	797
Flnc	79
Flot1	1790
Flot2	2499
Flrt1	633
Flrt2	2304
Flrt3	1327
Flt1	1319
Flt3	44
Flt3l	8
Flt4	135
Flvcr1	459
Flvcr2	127
Flywch1	5363
Flywch2	566
Fmc1	694
Fmn1	106
Fmn2	2513
Fmnl1	1872
Fmnl2	2850
Fmnl3	555
Fmo1	628
Fmo2	14
Fmo3	0
Fmo4	4
Fmo5	159
Fmo6	0
Fmo9	0
Fmod	157
Fmr1	2064
Fmr1nb	3
Fn1	2081
Fn3k	464
Fn3krp	864
Fnbp1	3529
Fnbp1l	5693
Fnbp4	1061
Fnd3c2	0
Fndc1	177
Fndc10	607
Fndc11	6
Fndc3a	2343
Fndc3b	1170
Fndc3c1	0
Fndc4	1754
Fndc5	2593
Fndc7	2
Fndc8	0
Fndc9	982
Fnip1	1849
Fnip2	595
Fnta	2374
Fntb	1048
Focad	1365
Folh1	293
Folr1	536
Folr2	51
Fopnl	1503
Fos	621
Fosb	141
Fosl1	1
Fosl2	644
Foxa1	0
Foxa2	0
Foxa3	0
Foxb1	33
Foxb2	0
Foxc1	118
Foxc2	1
Foxd1	25
Foxd2	3
Foxd2os	1
Foxd3	0
Foxd4	0
Foxe1	0
Foxe3	0
Foxf1	29
Foxf2	143
Foxg1	2907
Foxh1	1
Foxi1	7
Foxi2	0
Foxi3	0
Foxj1	1401
Foxj2	1103
Foxj3	2154
Foxk1	1598
Foxk2	4598
Foxl1	0
Foxl2	18
Foxl2os	10
Foxm1	155
Foxn1	0
Foxn2	826
Foxn3	2005
Foxn4	2
Foxo1	3259
Foxo3	2940
Foxo4	1041
Foxo6	528
Foxo6os	2
Foxp1	7187
Foxp2	2060
Foxp3	4
Foxp4	856
Foxq1	104
Foxr1	0
Foxr2	50
Foxred1	1080
Foxred2	500
Foxs1	25
Fpgs	134
Fpgt	840
Fpr-rs3	0
Fpr-rs4	0
Fpr-rs5	0
Fpr-rs6	0
Fpr-rs7	0
Fpr1	1
Fpr2	5
Fpr3	0
Fra10ac1	471
Fras1	876
Frat1	390
Frat2	313
Frem1	304
Frem2	425
Frem3	152
Frg1	747
Frg2f1	273
Frg2f4	0
Frk	26
Frmd3	282
Frmd4a	3597
Frmd4b	1230
Frmd5	829
Frmd6	472
Frmd7	23
