#GENE	STR-M-XDP1
Cux1	2614
Cux2	1110
Cuzd1	9
Cwc15	1408
Cwc22	301
Cwc25	518
Cwc27	315
Cwf19l1	331
Cwf19l2	296
Cwh43	31
Cx3cl1	23660
Cx3cr1	2125
Cxadr	1047
Cxcl1	3
Cxcl10	7
Cxcl11	0
Cxcl12	1288
Cxcl13	2
Cxcl14	2397
Cxcl15	0
Cxcl16	20
Cxcl17	0
Cxcl2	0
Cxcl3	3
Cxcl5	14
Cxcl9	0
Cxcr1	2
Cxcr2	0
Cxcr3	1
Cxcr4	108
Cxcr5	0
Cxcr6	0
Cxxc1	794
Cxxc4	1501
Cxxc5	1098
Cyb561	1560
Cyb561a3	367
Cyb561d1	317
Cyb561d2	224
Cyb5a	1078
Cyb5b	4328
Cyb5d1	391
Cyb5d2	319
Cyb5r1	271
Cyb5r2	8
Cyb5r3	1656
Cyb5r4	695
Cyb5rl	168
Cyba	134
Cybb	22
Cybc1	473
Cybrd1	173
Cyc1	3627
Cycs	2221
Cycs-ps2	11
Cycs-ps3	0
Cyct	0
Cyfip1	2342
Cyfip2	17333
Cygb	1821
Cyhr1	2838
Cylc1	0
Cylc2	0
Cyld	7668
Cym	0
Cyp11a1	49
Cyp11b1	0
Cyp11b2	0
Cyp17a1	2
Cyp19a1	6
Cyp1a1	2
Cyp1a2	0
Cyp1b1	58
Cyp20a1	331
Cyp21a1	0
Cyp21a2-ps	0
Cyp24a1	1
Cyp26a1	8
Cyp26b1	141
Cyp26c1	0
Cyp27a1	15
Cyp27b1	4
Cyp2a12	0
Cyp2a21-ps	0
Cyp2a22	0
Cyp2a4	0
Cyp2a5	1
Cyp2ab1	0
Cyp2b10	0
Cyp2b13	0
Cyp2b19	0
Cyp2b23	0
Cyp2b26-ps	0
Cyp2b27-ps	0
Cyp2b9	0
Cyp2c23	9
Cyp2c29	0
Cyp2c37	0
Cyp2c38	0
Cyp2c39	0
Cyp2c40	0
Cyp2c50	0
Cyp2c52-ps	4
Cyp2c53-ps	0
Cyp2c54	0
Cyp2c55	0
Cyp2c65	1
Cyp2c66	0
Cyp2c67	0
Cyp2c68	0
Cyp2c69	0
Cyp2c70	0
Cyp2c71-ps	0
Cyp2c72-ps	0
Cyp2c73-ps	0
Cyp2d10	0
Cyp2d11	0
Cyp2d12	0
Cyp2d22	484
Cyp2d26	2
Cyp2d32-ps	0
Cyp2d33-ps	0
Cyp2d34	0
Cyp2d34-ps	0
Cyp2d35-ps	0
Cyp2d36-ps	0
Cyp2d37-ps	0
Cyp2d38-ps	0
Cyp2d39-ps	0
Cyp2d40	0
Cyp2d41-ps	0
Cyp2d67-ps	0
Cyp2d9	0
Cyp2e1	0
Cyp2f2	2
Cyp2g1	0
Cyp2j11	0
Cyp2j12	3
Cyp2j13	0
Cyp2j14-ps	0
Cyp2j15-ps	0
Cyp2j5	0
Cyp2j6	856
Cyp2j7	0
Cyp2j7-ps1	0
Cyp2j7-ps2	0
Cyp2j7-ps3	0
Cyp2j8	0
Cyp2j9	931
Cyp2r1	6
Cyp2s1	384
Cyp2t4	0
Cyp2u1	275
Cyp2w1	1
Cyp39a1	67
Cyp3a11	0
Cyp3a13	4
Cyp3a16	0
Cyp3a25	0
Cyp3a41a	0
Cyp3a41b	0
Cyp3a44	0
Cyp3a57	0
Cyp3a59	0
Cyp3a61-ps1	0
Cyp3a63-ps	0
Cyp46a1	3336
Cyp4a10	0
Cyp4a12a	0
Cyp4a12b	0
Cyp4a14	0
Cyp4a28-ps	0
Cyp4a29	0
Cyp4a29-ps1	0
Cyp4a30-ps	0
Cyp4a30b	0
Cyp4a31	0
Cyp4a32	0
Cyp4b1	7
Cyp4b1-ps1	0
Cyp4b1-ps2	0
Cyp4f13	116
Cyp4f14	178
Cyp4f15	150
Cyp4f16	94
Cyp4f17	118
Cyp4f18	0
Cyp4f37	0
Cyp4f38-ps	0
Cyp4f39	6
Cyp4f40	0
Cyp4f41-ps	3
Cyp4v3	178
Cyp4x1	223
Cyp4x1os	2
Cyp51	2371
Cyp7a1	0
Cyp7b1	360
Cyp8b1	0
Cypt1	0
Cypt12	0
Cypt14	0
Cypt15	0
Cypt2	0
Cypt3	0
Cypt4	0
Cyren	50
Cys1	78
Cysltr1	24
Cysltr2	16
Cysrt1	0
Cystm1	903
Cyth1	1231
Cyth2	1269
Cyth3	592
Cyth4	325
Cytip	19
Cytl1	3
Cyyr1	117
Czib	425
D030007L05Rik	0
D030018L15Rik	0
D030024E09Rik	0
D030025E07Rik	0
D030025P21Rik	0
D030028A08Rik	168
D030034A15Rik	11
D030040B21Rik	0
D030044L04Rik	0
D030045P18Rik	6
D030046N08Rik	21
D030047H15Rik	4
D030051J21Rik	0
D030055H07Rik	14
D030056L22Rik	454
D030062O11Rik	0
D030068K23Rik	22
D10Wsu102e	1135
D11Bhm181e	0
D11Wsu47e	177
D130004A15Rik	0
D130007C19Rik	8
D130009I18Rik	0
D130017N08Rik	311
D130019J16Rik	1
D130020L05Rik	65
D130040H23Rik	136
D130043K22Rik	1004
D130052B06Rik	0
D130058E05Rik	29
D130062J10Rik	0
D130079A08Rik	0
D13Ertd608e	0
D14Ertd670e	0
D16Ertd472e	151
D16Ertd519e	0
D17H6S53E	485
D1Ertd622e	911
D1Pas1	0
D230022J07Rik	0
D230025D16Rik	864
D230030E09Rik	0
D230049E03Rik	1
D2hgdh	230
D330023K18Rik	80
D330025C20Rik	11
D330037F02Rik	1
D330041H03Rik	18
D330046F09Rik	1
D330050G23Rik	38
D330050I16Rik	24
D3Ertd751e	356
D430001F17Rik	2
D430013B06Rik	0
D430018E03Rik	3
D430019H16Rik	8675
D430020J02Rik	68
D430036J16Rik	259
D430040D24Rik	41
D430041D05Rik	4735
D430042O09Rik	641
D530014G21Rik	0
D530018E20Rik	1
D530033B14Rik	0
D530037P16Rik	0
D530049I02Rik	0
D5Ertd577e	0
D5Ertd579e	4365
D5Ertd605e	1
D5Ertd615e	2
D630002J18Rik	4
D630003M21Rik	141
D630008O14Rik	0
D630011A20Rik	0
D630014O11Rik	0
D630023F18Rik	114
D630023O14Rik	5
D630024D03Rik	8
D630029K05Rik	0
D630030B08Rik	1
D630033A02Rik	3
D630033O11Rik	0
D630036H23Rik	10
D630039A03Rik	12
D630044L22Rik	0
D630045J12Rik	1504
D6Ertd474e	3
D6Ertd527e	2
D6Wsu163e	671
D730002M21Rik	0
D730003I15Rik	42
D730003K21Rik	3
D730044K07Rik	1
D730045A05Rik	1
D730045B01Rik	8
D730050B12Rik	0
D7Bwg0826e	7
D7Ertd128e	0
D7Ertd443e	59
D830005E20Rik	0
D830013O20Rik	0
D830024N08Rik	0
D830025C05Rik	2
D830026I12Rik	0
D830030K20Rik	23
D830032E09Rik	0
D830035M03Rik	15
D830036C21Rik	0
D830039M14Rik	18
D830044D21Rik	1
D830050J10Rik	27
D8Ertd738e	1048
D930007J09Rik	32
D930007P13Rik	0
D930015M05Rik	0
D930019O06Rik	52
D930020B18Rik	13
D930028M14Rik	21
D930030I03Rik	3
D930032P07Rik	0
D930036K23Rik	38
D930048N14Rik	40
D9Wsu149	0
DQ267100	0
DQ267101	0
DQ267102	0
DXBay18	3
Daam1	2219
Daam2	1408
Dab1	1861
Dab2	415
Dab2ip	2939
Dach1	1782
Dach2	87
Dact1	177
Dact2	931
Dact3	1748
Dad1	1749
Dag1	5461
Dagla	2293
Daglb	783
Dalir	19
Dalrd3	641
Dancr	20
Dand5	159
Dao	2
Dap	215
Dap3	1866
Dapk1	2979
Dapk2	6
Dapk3	657
Dapl1	3
Dapp1	221
Dars	1578
Dars2	449
Daw1	27
Daxx	548
Dazap1	670
Dazap2	2491
Dazl	107
Dbf4	33
Dbh	0
Dbhos	0
Dbi	6428
Dbil5	10
Dbn1	5088
Dbndd1	459
Dbndd2	1804
Dbnl	1686
Dbp	1539
Dbpht2	2689
Dbr1	282
Dbt	855
Dbx1	0
Dbx2	308
Dcaf1	904
Dcaf10	952
Dcaf11	1777
Dcaf12	1748
Dcaf12l1	1940
Dcaf12l2	75
Dcaf13	559
Dcaf15	359
Dcaf17	340
Dcaf4	381
Dcaf5	3118
Dcaf6	2016
Dcaf7	12401
Dcaf8	3658
Dcaf8l	0
Dcakd	1192
Dcbld1	446
Dcbld2	925
Dcc	2112
Dcdc2a	218
Dcdc2b	10
Dcdc2c	0
Dcdc5	17
Dchs1	878
Dchs2	343
Dck	707
Dclk1	25619
Dclk2	2186
Dclk3	1722
Dclre1a	109
Dclre1b	222
Dclre1c	113
Dcn	156
Dcp1a	603
Dcp1b	225
Dcp2	2043
Dcpp1	1
Dcpp2	0
Dcpp3	0
Dcps	280
Dcst1	3
Dcst2	14
Dcstamp	0
Dct	6
Dctd	145
Dctn1	8772
Dctn2	4569
Dctn3	2014
Dctn4	3141
Dctn5	2545
Dctn6	1079
Dctpp1	295
Dcun1d1	1223
Dcun1d2	873
Dcun1d3	610
Dcun1d4	3674
Dcun1d5	676
Dcx	1258
Dcxr	145
Dda1	1558
Ddah1	4578
Ddah2	295
Ddb1	8359
Ddb2	84
Ddc	322
Ddhd1	1840
Ddhd2	1282
Ddi1	0
Ddi2	1380
Ddias	31
Ddit3	386
Ddit4	2505
Ddit4l	166
Ddn	19692
Ddo	238
Ddost	2933
Ddr1	2008
Ddr2	219
Ddrgk1	993
Ddt	513
Ddx1	3658
Ddx10	538
Ddx11	53
Ddx17	4303
Ddx18	272
Ddx19a	486
Ddx19b	1156
Ddx20	318
Ddx21	819
Ddx23	1459
Ddx24	4780
Ddx25	1299
Ddx27	402
Ddx28	344
Ddx31	121
Ddx39	164
Ddx39b	2979
Ddx3x	7546
Ddx3y	1801
Ddx4	32
Ddx41	430
Ddx42	2373
Ddx43	1
Ddx46	1577
Ddx47	1033
Ddx49	634
Ddx5	17241
Ddx50	1204
Ddx51	345
Ddx52	483
Ddx54	1108
Ddx55	277
Ddx56	951
Ddx58	132
Ddx59	208
Ddx6	8248
Ddx60	6
Deaf1	1884
Decr1	564
Decr2	499
Dedd	692
Dedd2	534
Def6	58
Def8	1744
Defa-ps1	0
Defa-ps10	0
Defa-ps11	0
Defa-ps12	0
Defa-ps13	0
Defa-ps14	0
Defa-ps15	0
Defa-ps16	0
Defa-ps17	0
Defa-ps18	0
Defa-ps3	0
Defa-ps4	0
Defa-ps5	0
Defa-ps6	0
Defa-ps7	0
Defa-ps8	0
Defa-ps9	0
Defa17	0
Defa2	0
Defa20	0
Defa21	0
Defa22	0
Defa23	0
Defa24	0
Defa25	0
Defa26	0
Defa27	0
Defa28	0
Defa29	0
Defa3	0
Defa30	0
Defa31	0
Defa32	0
Defa33	0
Defa34	0
Defa35	0
Defa36	0
Defa37	0
Defa38	0
Defa39	0
Defa40	0
Defa41	0
Defa42	0
Defa43	0
Defa5	0
Defb1	4
Defb10	1
Defb11	27
Defb12	0
Defb13	0
Defb14	0
Defb15	0
Defb18	0
Defb19	0
Defb2	0
Defb20	1
Defb21	0
Defb22	0
Defb23	0
Defb25	1
Defb26	0
Defb28	0
Defb29	0
Defb3	0
Defb30	0
Defb33	0
Defb34	0
Defb35	0
Defb36	0
Defb37	0
Defb38	0
Defb39	0
Defb4	0
Defb40	0
Defb41	0
Defb42	3
Defb43	0
Defb44-ps	0
Defb45	0
Defb46	0
Defb47	0
Defb48	0
Defb5	0
Defb50	0
Defb6	2
Defb7	0
Defb8	0
Defb9	1
Degs1	2206
Degs2	43
Dek	1499
Dele1	681
Denn2b	358
Dennd11	2900
Dennd1a	1196
Dennd1b	297
Dennd1c	22
Dennd2a	699
Dennd2c	20
Dennd2d	6
Dennd3	87
Dennd4a	2006
Dennd4b	854
Dennd4c	387
Dennd5a	7212
Dennd5b	2349
Dennd6a	877
Dennd6b	452
Denr	1465
Depdc1a	1
Depdc1b	33
Depdc5	973
Depdc7	22
Depp1	65
Deptor	461
Dera	133
Derl1	1497
Derl2	656
Derl3	34
Des	31
Desi1	2641
Desi2	1217
Det1	122
Deup1	42
Dexi	597
Dffa	796
Dffb	50
Dgat1	307
Dgat2	3179
Dgat2l6	0
Dgcr2	2928
Dgcr6	887
Dgcr8	598
Dgka	134
Dgkb	10871
Dgkd	2134
Dgke	1889
Dgkeos	11
Dgkg	1505
Dgkh	3617
Dgki	978
Dgkk	2117
Dgkq	1082
Dgkz	3529
Dglucy	206
Dguok	211
Dhcr24	2929
Dhcr7	1137
Dhdds	1780
Dhdh	321
Dhfr	147
Dhh	8
Dhodh	352
Dhps	634
Dhrs1	1553
Dhrs11	63
Dhrs13	370
Dhrs13os	20
Dhrs2	0
Dhrs3	199
Dhrs4	264
Dhrs7	552
Dhrs7b	530
Dhrs7c	0
Dhrs9	2
Dhtkd1	106
Dhx15	2204
Dhx16	478
Dhx29	857
Dhx30	2631
Dhx32	1019
Dhx33	518
Dhx34	249
Dhx35	298
Dhx36	2981
Dhx37	374
Dhx38	673
Dhx40	825
Dhx57	1426
Dhx58	28
Dhx58os	1
Dhx8	1169
Dhx9	5038
Diablo	128
Diaph1	1716
Diaph2	1221
Diaph3	81
Dicer1	1759
Dido1	1831
Dimt1	180
Dio1	0
Dio2	2114
Dio3	52
Dio3os	14
Dip2a	1717
Dip2b	2028
Dip2c	3396
Dipk1a	994
Dipk1b	939
Dipk1c	188
Dipk2a	1044
Dipk2b	32
Diras1	5119
Diras2	6648
Dis3	354
Dis3l	683
Dis3l2	626
Disc1	27
Disp1	158
Disp2	11804
Disp3	493
Dixdc1	2084
Dkc1	603
Dkk1	2
Dkk2	72
Dkk3	1344
Dkk4	2
Dkkl1	22
Dlat	3580
Dlc1	1273
Dld	3775
Dlec1	89
Dleu2	49
Dleu7	202
Dlg1	3255
Dlg2	16681
Dlg3	5464
Dlg4	23038
Dlg5	1167
Dlgap1	4844
Dlgap2	1105
Dlgap3	8865
Dlgap4	3992
Dlgap5	22
Dlk1	1753
Dlk2	231
Dll1	210
Dll3	102
Dll4	116
Dlst	3956
Dlx1	1400
Dlx1as	122
Dlx2	287
Dlx3	2
Dlx4	10
Dlx4os	14
Dlx5	452
Dlx6	1064
Dlx6os1	1139
Dlx6os2	1
Dmac1	473
Dmac2	825
Dmac2l	321
Dmap1	464
Dmbt1	0
Dmbx1	1
Dmc1	5
Dmd	1143
Dmgdh	1
Dmkn	257
Dmp1	22
Dmpk	88
Dmrt1	1
Dmrt1i	0
Dmrt2	8
Dmrt3	10
Dmrta1	49
Dmrta2	35
Dmrta2os	4
Dmrtb1	88
Dmrtc1a	76
Dmrtc1b	0
Dmrtc1c1	0
Dmrtc1c2	0
Dmrtc2	0
Dmtf1	1205
Dmtn	4724
Dmwd	2909
Dmxl1	1571
Dmxl2	5264
Dna2	18
Dnaaf1	23
Dnaaf2	29
Dnaaf3	45
Dnaaf4	28
Dnaaf5	148
Dnah1	383
Dnah10	108
Dnah11	96
Dnah12	37
Dnah14	8
Dnah17	16
Dnah2	147
Dnah2os	0
Dnah3	63
Dnah5	138
Dnah6	240
Dnah7a	82
Dnah7b	71
Dnah7c	26
Dnah8	8
Dnah9	241
Dnaic1	160
Dnaic2	86
Dnaja1	5321
Dnaja1-ps	0
Dnaja2	5081
Dnaja3	2127
Dnaja4	835
Dnajb1	1532
Dnajb11	1477
Dnajb12	1043
Dnajb13	36
Dnajb14	3645
Dnajb2	1704
Dnajb3	31
Dnajb4	2072
Dnajb5	2385
Dnajb6	1141
Dnajb6-ps	26
Dnajb7	2
Dnajb8	0
Dnajb9	1439
Dnajc1	523
Dnajc10	2529
Dnajc11	1560
Dnajc12	292
Dnajc13	1492
Dnajc14	1441
Dnajc15	1482
Dnajc16	1677
Dnajc17	153
Dnajc18	3540
Dnajc19	396
Dnajc19-ps	1
Dnajc2	858
Dnajc21	361
Dnajc22	3
Dnajc24	199
Dnajc25	103
Dnajc27	5243
Dnajc28	242
Dnajc3	1830
Dnajc30	779
Dnajc4	184
Dnajc5	12624
Dnajc5b	0
Dnajc5g	0
Dnajc6	7229
Dnajc7	3603
Dnajc8	1920
Dnajc9	590
Dnal1	4180
Dnal4	783
Dnali1	117
Dnase1	0
Dnase1l1	23
Dnase1l2	14
Dnase1l3	6
Dnase2a	133
Dnase2b	0
Dnd1	8
Dnd1-ps	0
Dner	6918
Dnhd1	20
Dnlz	853
Dnm1	18756
Dnm1l	7013
Dnm2	1278
Dnm3	6419
Dnm3os	0
Dnmbp	289
Dnmt1	1536
Dnmt3a	6393
Dnmt3a-ps1	0
Dnmt3aos	0
Dnmt3b	16
Dnmt3bos	0
Dnmt3c	4
Dnmt3l	0
Dnmt3l-ps1	0
Dnpep	923
Dnph1	81
Dntt	1
Dnttip1	387
Dnttip2	526
Doc2a	452
Doc2b	3001
Doc2g	51
Dock1	899
Dock10	2031
Dock11	542
Dock2	135
Dock3	5893
Dock4	3170
Dock5	110
Dock6	268
Dock7	907
Dock8	167
Dock9	2104
Dohh	273
Dok1	40
Dok2	17
Dok3	19
Dok4	1012
Dok5	425
Dok6	2921
Dok7	275
Dolk	644
Dolpp1	342
Donson	198
Dop1a	1131
Dop1b	1923
Dot1l	1133
Doxl1	0
Doxl2	0
Dpagt1	333
Dpep1	2
Dpep2	3
Dpep2nb	2
Dpep3	0
Dpf1	1223
Dpf2	1165
Dpf3	87
Dph1	230
Dph2	244
Dph3	642
Dph3b-ps	0
Dph5	219
Dph6	606
Dph7	405
Dpm1	206
Dpm2	774
Dpm3	261
Dpp10	3513
Dpp3	1120
Dpp4	56
Dpp6	9230
Dpp7	193
Dpp8	5069
Dpp9	1255
Dppa1	0
Dppa2	0
Dppa3	0
Dppa3-ps	0
Dppa4	0
Dppa5a	5
Dppa5b	0
Dppa5c	0
Dpt	1
Dpy19l1	1702
Dpy19l2	32
Dpy19l3	2095
Dpy19l4	1013
Dpy30	534
Dpyd	155
Dpys	3
Dpysl2	8467
Dpysl3	3512
Dpysl4	1836
Dpysl5	2537
Dqx1	0
Dr1	1489
Dram1	20
Dram2	692
Drap1	1862
Draxin	43
Drc1	351
Drc3	289
Drc7	146
Drd1	3965
Drd2	3172
Drd3	74
Drd4	3
Drd5	206
Dreh	0
Drg1	1992
Drg2	1234
Drosha	2729
Drp2	1668
Drr1	0
Dsc1	5
Dsc2	31
Dsc3	27
Dscam	1919
Dscaml1	958
Dscc1	2
Dse	91
Dsel	745
Dsg1a	11
Dsg1b	12
Dsg1c	60
Dsg2	76
Dsg3	2
Dsg4	0
Dsn1	82
Dsp	28
Dspp	8
Dst	8395
Dstn	4413
Dstyk	1970
Dtd1	1322
Dtd2	297
Dthd1	8
Dtl	38
Dtna	3160
Dtnb	1385
Dtnbos	13
Dtnbp1	937
Dtwd1	167
Dtwd2	58
Dtx1	1944
Dtx2	177
Dtx3	3379
Dtx3l	117
Dtx4	1102
Dtymk	412
Dubr	218
Duox1	1
Duox2	22
Duoxa1	2
Duoxa2	1
Dupd1	0
Dus1l	424
Dus2	207
Dus3l	687
Dus4l	116
Dusp1	587
Dusp10	168
Dusp11	928
Dusp12	219
Dusp13	0
Dusp14	838
Dusp15	428
Dusp16	313
Dusp18	655
Dusp19	464
Dusp2	22
Dusp21	0
Dusp22	785
Dusp23	47
Dusp26	2709
Dusp27	14
Dusp28	305
Dusp3	3980
Dusp4	222
Dusp5	236
Dusp6	1121
Dusp7	1192
Dusp8	4997
Dusp9	20
Dut	462
Duxbl1	3
Duxbl2	0
Duxbl3	0
Duxf3	0
Dvl1	1389
Dvl2	217
Dvl3	1374
Dxo	259
Dydc1	0
Dydc2	15
Dym	1282
Dynap	0
Dync1h1	14571
Dync1i1	2252
Dync1i2	2639
Dync1li1	2744
Dync1li2	6065
Dync2h1	1093
Dync2li1	449
Dynll1	3728
Dynll2	36806
Dynlrb1	3529
Dynlrb2	96
Dynlt1-ps1	10
Dynlt1a	66
Dynlt1b	11
Dynlt1c	8
Dynlt1f	34
Dynlt3	3814
Dyrk1a	2652
Dyrk1b	469
Dyrk2	1152
Dyrk3	133
Dyrk4	8
Dysf	95
Dytn	3
Dzank1	10697
Dzip1	2162
Dzip1l	411
Dzip3	2524
E030013I19Rik	6
E030018B13Rik	0
E030022I16Rik	1
E030024N20Rik	4
E030025P04Rik	1
E030026E10Rik	0
E030030I06Rik	2
E030032P16Rik	0
E030037K01Rik	4
E030042O20Rik	4
E030044B06Rik	1
E130006D01Rik	13
E130008D07Rik	178
E130018N17Rik	0
E130018O15Rik	0
E130101E03Rik	0
E130102H24Rik	22
E130111B04Rik	0
E130114P18Rik	175
E130116L18Rik	0
E130119H09Rik	1
E130120K24Rik	0
E130201H02Rik	2
E130202H07Rik	1
E130208F15Rik	7
E130215H24Rik	15
E130218I03Rik	1
E130304I02Rik	2
E130307A14Rik	403
E130308A19Rik	341
E130309D02Rik	433
E130310I04Rik	0
E130311K13Rik	119
E130317F20Rik	203
E230001N04Rik	14
E230013L22Rik	8
E230014E18Rik	0
E230015B07Rik	4
E230016K23Rik	1
E230016M11Rik	20
E230020A03Rik	1
E230020D15Rik	3
E230025N22Rik	7
E230029C05Rik	36
E230032D23Rik	0
E230034D01Rik	0
E2f1	129
E2f2	45
E2f3	838
E2f4	418
E2f5	235
E2f6	937
E2f7	9
E2f8	28
E330010L02Rik	0
E330011M16Rik	3
E330011O21Rik	2
E330012B07Rik	0
E330013P04Rik	2
E330014E10Rik	0
E330016L19Rik	0
E330017L17Rik	2
E330018M18Rik	0
E330020D12Rik	5
E330021D16Rik	0
E330023G01Rik	0
E330032C10Rik	1
E330034G19Rik	1
E330034L11Rik	109
E330035G20Rik	4
E330037G11Rik	1
E330040D14Rik	0
E430002N23Rik	7
E430014B02Rik	0
E430018J23Rik	140
E430021H15Rik	0
E430024I08Rik	180
E430024P14Rik	167
E4f1	203
E530001F21Rik	5
E530011L22Rik	119
ETV3L	0
EU599041	0
Eaf1	627
Eaf2	32
Eapp	1244
Ear-ps1	0
Ear-ps10	0
Ear-ps12	0
Ear-ps2	0
Ear-ps3	0
Ear-ps4	0
Ear-ps5	0
Ear-ps7	0
Ear-ps8	0
Ear-ps9	0
Ear1	0
Ear10	0
Ear14	0
Ear2	4
Ear6	0
Ears2	151
Ebag9	772
Ebf1	351
Ebf2	90
Ebf3	139
Ebf4	311
Ebi3	32
Ebna1bp2	849
Ebp	412
Ebpl	254
Ecd	1062
Ece1	1626
Ece2	62
Ecel1	3001
Ech1	914
Echdc1	843
Echdc2	75
Echdc3	19
Echs1	1263
Eci1	401
Eci2	772
Eci3	1
Ecm1	150
Ecm2	136
Ecpas	3509
Ecrg4	371
Ecscr	111
Ecsit	868
Ect2	55
Ect2l	13
Eda	190
Eda2r	78
Edar	15
Edaradd	3
Edc3	824
Edc4	1221
Eddm3b	0
Edem1	517
Edem2	349
Edem3	1549
Edf1	2035
Edil3	3205
Edn1	68
Edn2	0
Edn3	109
Ednra	131
Ednrb	6268
Edrf1	583
Eea1	1193
Eed	320
Eef1a1	51109
Eef1a1-ps1	72
Eef1a1-ps2	0
Eef1a2	18100
Eef1akmt1	569
Eef1akmt2	425
Eef1akmt3	3
Eef1akmt4	22
Eef1aknmt	395
Eef1b2	3522
Eef1d	1477
Eef1e1	654
Eef1g	3236
Eef2	32773
Eef2-ps2	805
Eef2k	643
Eef2kmt	74
Eefsec	388
Eepd1	455
Efcab1	328
Efcab10	41
Efcab11	19
Efcab12	53
Efcab14	1585
Efcab15	60
Efcab2	743
Efcab3	0
Efcab5	48
Efcab6	61
Efcab7	29
Efcab8	1
Efcab9	2
Efcc1	87
Efemp1	24
Efemp2	243
Efhb	27
Efhc1	77
Efhc2	58
Efhd1	160
Efhd1os	0
Efhd2	2100
Efl1	426
Efna1	60
Efna2	222
Efna3	968
Efna4	6
Efna5	608
Efnb1	350
Efnb2	2303
Efnb3	6116
Efr3a	1670
Efr3b	5177
Efs	269
Eftud2	2301
Egf	23
Egfem1	125
Egfl6	139
Egfl7	321
Egfl8	38
Egflam	189
Egfr	740
Egfros	1
Egln1	2055
Egln2	1811
Egln3	91
Egr1	8888
Egr2	468
Egr3	3871
Egr4	742
Ehbp1	1342
Ehbp1l1	788
Ehd1	1452
Ehd2	221
Ehd3	2496
Ehd4	369
Ehf	2
Ehhadh	128
Ehmt1	962
Ehmt2	4929
Ei24	3064
Eid1	6144
Eid2	758
Eid2b	791
Eid3	1
Eif1	5716
Eif1-ps1	4
Eif1-ps2	3
Eif1-ps3	0
Eif1a	1480
Eif1ad	650
Eif1ax	4359
Eif1b	1847
Eif2a	966
Eif2ak1	1975
Eif2ak2	308
Eif2ak3	688
Eif2ak4	403
Eif2b1	760
Eif2b2	739
Eif2b3	373
Eif2b4	740
Eif2b5	1488
Eif2c5	0
Eif2d	437
Eif2s1	1163
Eif2s2	1279
Eif2s3x	675
Eif2s3x-ps1	0
Eif2s3y	411
Eif3a	5613
Eif3b	2760
Eif3c	5282
Eif3d	2021
Eif3e	1733
Eif3f	2370
Eif3g	1102
Eif3h	2578
Eif3i	2173
Eif3j1	611
Eif3j2	26
Eif3k	1831
Eif3l	1937
Eif3m	1302
Eif3s6-ps1	5
Eif3s6-ps2	2
Eif3s6-ps3	0
Eif3s6-ps4	0
Eif4a-ps4	100
Eif4a1	5561
Eif4a2	14087
Eif4a3	1245
Eif4a3l1	0
Eif4a3l2	0
Eif4b	5611
Eif4e	2299
Eif4e1b	0
Eif4e2	1582
Eif4e3	263
Eif4ebp1	25
Eif4ebp2	2294
Eif4ebp3	1
Eif4enif1	1066
Eif4g1	8087
Eif4g2	21155
Eif4g3	4948
Eif4h	9914
Eif5	5286
Eif5a	5953
Eif5a2	1436
Eif5al3-ps	3
Eif5b	2477
Eif6	978
Eipr1	966
Elac1	874
Elac2	753
Elane	0
Elavl1	2313
Elavl2	2605
Elavl3	6475
Elavl4	2031
Eldr	1
Elf1	245
Elf2	767
Elf3	4
Elf4	51
Elf5	11
Elfn1	1628
Elfn2	4268
Elk1	1513
Elk3	253
Elk4	517
Ell	396
Ell2	548
Ell3	0
Elmo1	5229
Elmo2	3286
Elmo3	36
Elmod1	7954
Elmod2	706
Elmod3	481
Elmsan1	541
Eln	1074
Eloa	1020
Elob	2560
Elobl	0
Eloc	2866
Elof1	941
Elovl1	352
Elovl2	414
Elovl3	1
Elovl4	2620
Elovl5	3719
Elovl6	2485
Elovl7	520
Elp1	2176
Elp2	2134
Elp3	2176
Elp4	519
Elp5	1440
Elp6	217
Emb	757
Emc1	2816
Emc10	3572
Emc2	1381
Emc3	1835
Emc4	2077
Emc6	873
Emc7	3808
Emc8	2059
Emc9	459
Emcn	142
Emd	912
Eme1	6
Eme2	410
Emg1	547
Emid1	142
Emilin1	52
Emilin2	32
Emilin3	0
Eml1	1713
Eml2	5558
Eml3	220
Eml4	1089
Eml5	795
Eml6	713
Emp1	85
Emp2	1311
Emp3	20
Emsy	1477
Emx1	25
Emx2	176
Emx2os	43
En1	8
En2	9
Enah	5208
Enam	0
Enc1	13251
Endod1	2477
Endog	321
Endou	17
Endov	727
Eng	790
Engase	204
Enho	1049
Enkd1	117
Enkur	133
Eno1	7470
Eno1b	23
Eno2	23607
Eno3	61
Eno4	114
Enoph1	875
Enox1	624
Enox2	522
Enpep	59
Enpp1	89
Enpp2	9233
Enpp3	5
Enpp4	845
Enpp5	7057
Enpp6	1226
Enpp7	0
Ensa	5887
Enthd1	0
Entpd1	510
Entpd2	194
Entpd3	590
Entpd4	0
Entpd4b	1
Entpd5	906
Entpd6	1852
Entpd7	322
Entpd8	0
Entr1	1197
Eny2	1200
Eogt	804
Eomes	152
Ep300	1954
Ep400	2215
Epas1	3734
Epb41	1718
Epb41l1	15572
Epb41l2	3675
Epb41l3	5268
Epb41l4a	158
Epb41l4aos	58
Epb41l4b	883
Epb41l5	318
Epb42	1
Epc1	986
Epc2	1031
Epcam	13
Epdr1	1797
Epg5	1348
